anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3778,0.7444,0.2695,0.0143,0.8751999735832214,5.146699905395508
1,0.8444,0.4111,0.3342,0.0126,0.8619999885559082,4.539000034332275
2,0.1444,0.6778,0.3666,0.0139,0.8752999901771545,4.9892001152038565
3,0.1444,0.5111,0.4313,0.0208,0.9617000222206116,7.4808998107910165
4,0.8444,0.6444,0.4313,0.0218,0.9675999879837036,7.83620023727417
5,0.8111,0.4778,0.496,0.0202,0.984000027179718,7.2754998207092285
6,0.3111,0.3444,0.5283,0.0211,0.9679999947547911,7.6005001068115225
7,0.8111,0.4778,0.5283,0.0195,0.9758999943733216,7.007999897003174
8,0.8111,0.5111,0.5283,0.011000000000000001,0.8366000056266785,3.966599941253662
9,0.3111,0.3444,0.5606,0.021,0.9764000177383424,7.56220006942749
10,0.2444,0.4111,0.5606,0.0102,0.8126000165939331,3.6839001178741455
11,0.2444,0.4111,0.593,0.0187,0.9534000158309937,6.7178001403808585
12,0.2778,0.4111,0.593,0.0144,0.8971999883651733,5.180699825286865
13,0.2444,0.7444,0.593,0.018000000000000002,0.9334999918937684,6.4633002281188965
14,0.2444,0.7444,0.6253,0.0204,0.9696999788284302,7.348999977111816
15,0.2444,0.7778,0.6253,0.018000000000000002,0.9089999794960022,6.472400188446045
16,0.8111,0.4778,0.69,0.0136,0.9067999720573424,4.89769983291626
21,0.3111,0.6111,0.7871,0.0149,0.8550000190734863,5.348100185394287
26,0.3111,0.6111,0.8194,0.0143,0.8603000044822693,5.16540002822876
27,0.3778,0.6444,0.8841,0.0203,0.9241999983787536,7.321199893951416
28,0.4111,0.6444,0.8841,0.0203,0.9470999836921692,7.3043999671936035
29,0.6444,0.6778,0.8841,0.0145,0.8970999717712402,5.202199935913086
30,0.6778,0.6778,0.8841,0.0166,0.9014999866485596,5.971199989318848
