anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
10,0.7182,0.3909,0.5031,0.0097,0.8810999989509583,4.2855000495910645
11,0.7455,0.3909,0.5031,0.0097,0.8938000202178955,4.280700206756592
12,0.7182,0.4182,0.5031,0.0138,0.9298999905586244,6.0651001930236825
13,0.7455,0.4182,0.5031,0.0128,0.9290000200271606,5.650300025939941
17,0.7182,0.3909,0.5409,0.0098,0.8285999894142151,4.333399772644043
18,0.7182,0.4182,0.5409,0.0128,0.932099997997284,5.617300033569336
19,0.7455,0.4182,0.5409,0.0138,0.9495999813079834,6.079599857330322
24,0.3091,0.5273,0.7296,0.002,0.9509000182151794,0.8723999857902527
26,0.3091,0.5545,0.7296,0.0024,0.9582999944686892,1.0644999742507937
28,0.3091,0.5545,0.7673,0.0014,0.8917999863624573,0.6220999956130981
31,0.3091,0.5545,0.805,0.0111,0.8701000213623047,4.900400161743164
