anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
2,0.3125,0.4625,0.3788,0.0165,0.906000018119812,5.266200065612793
3,0.2375,0.275,0.4242,0.0215,0.9452000260353088,6.895400047302246
4,0.275,0.275,0.4242,0.0166,0.9229999780654908,5.3206000328063965
5,0.2375,0.3125,0.4242,0.0276,0.982200026512146,8.844599723815918
6,0.275,0.3125,0.4242,0.0216,0.9427000284194946,6.89769983291626
7,0.2375,0.275,0.4697,0.0219,0.9639000296592712,6.999100208282473
8,0.275,0.275,0.4697,0.0199,0.9692999720573424,6.365499973297119
9,0.2375,0.3125,0.4697,0.0259,0.9897999763488772,8.27869987487793
10,0.275,0.3125,0.4697,0.024,0.9833999872207642,7.686399936676025
12,0.2,0.575,0.5152,0.0186,0.9473999738693236,5.951499938964844
13,0.2375,0.575,0.5152,0.0132,0.8733000159263611,4.228600025177002
