anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3862,0.5931,0.3464,0.0174,0.8407999873161316,5.03879976272583
1,0.3448,0.4276,0.3799,0.0217,0.9041000008583068,6.298099994659424
2,0.3862,0.4276,0.3799,0.027000000000000003,0.9491000175476074,7.81790018081665
3,0.7586,0.5103,0.3799,0.0135,0.8579999804496765,3.908900022506714
4,0.3862,0.3034,0.4804,0.023,0.9351999759674072,6.673999786376952
5,0.4276,0.3034,0.4804,0.0198,0.9125999808311462,5.732999801635742
15,0.6759,0.3448,0.7821,0.0273,0.9746000170707704,7.907899856567383
17,0.8,0.4276,0.8156,0.0181,0.8447999954223633,5.253600120544434
18,0.7172,0.6345,0.8156,0.0214,0.9125999808311462,6.198599815368652
19,0.7172,0.6759,0.8156,0.0192,0.8611999750137329,5.567800045013428
20,0.7172,0.6759,0.8492,0.0175,0.8718000054359436,5.063700199127197
