anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
2,0.2316,0.3895,0.3721,0.0097,0.8489000201225281,3.7039000988006574
8,0.2947,0.3895,0.4917,0.0208,0.9735999703407288,7.901400089263916
9,0.3263,0.3895,0.4917,0.0149,0.8414999842643738,5.65310001373291
11,0.2947,0.3895,0.5316,0.0206,0.9524999856948853,7.8404998779296875
12,0.3263,0.3895,0.5316,0.0185,0.9451000094413756,7.04040002822876
15,0.2632,0.2632,0.5714,0.015,0.8253999948501587,5.700099945068359
16,0.2947,0.2632,0.5714,0.0159,0.9394000172615052,6.053699970245361
17,0.2632,0.2947,0.5714,0.0193,0.9557999968528748,7.319200038909912
18,0.2947,0.2632,0.6113,0.0085,0.8407999873161316,3.240900039672852
19,0.2632,0.2947,0.6113,0.0158,0.9433000087738036,6.003200054168701
20,0.2947,0.2947,0.6113,0.0134,0.9341999888420104,5.1040000915527335
30,0.7053,0.3263,0.691,0.0102,0.8640999794006348,3.859100103378296
31,0.7053,0.3579,0.691,0.0129,0.91729998588562,4.9197998046875
37,0.6421,0.3263,0.7309,0.0205,0.981599986553192,7.806399822235107
43,0.6421,0.3263,0.7708,0.0202,0.9722999930381776,7.690100193023682
44,0.2632,0.4211,0.8106,0.0173,0.9502999782562256,6.564599990844728
