anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7342,0.5699,0.2899,0.0184,0.9541000127792358,6.719399929046631
1,0.7342,0.5699,0.3246,0.0151,0.9269999861717224,5.519199848175049
2,0.3397,0.4384,0.3594,0.0134,0.8123000264167786,4.873300075531006
3,0.3397,0.4712,0.3594,0.0143,0.8425999879837036,5.203499794006348
4,0.6685,0.537,0.3594,0.015,0.8835999965667725,5.482399940490723
5,0.1753,0.6027,0.3942,0.0118,0.8133999705314636,4.311299800872804
6,0.6685,0.7342,0.3942,0.0201,0.9467999935150146,7.333600044250487
7,0.274,0.274,0.429,0.0135,0.8675000071525574,4.913899898529053
8,0.8329,0.3726,0.429,0.0248,0.9485999941825868,9.03909969329834
9,0.1753,0.4055,0.429,0.0203,0.9679999947547911,7.404300212860107
10,0.2082,0.4055,0.429,0.0124,0.8925999999046326,4.514100074768066
11,0.1425,0.4384,0.429,0.013,0.8600000143051147,4.743800163269043
12,0.1753,0.4384,0.429,0.0203,0.963100016117096,7.394199848175049
13,0.6685,0.7342,0.429,0.0133,0.8870999813079834,4.866700172424316
15,0.8329,0.3726,0.4638,0.0266,0.9703999757766724,9.697500228881836
16,0.8329,0.4055,0.4638,0.0159,0.9271000027656556,5.796199798583984
18,0.2082,0.4055,0.4986,0.0149,0.8664000034332275,5.4375
19,0.8,0.4712,0.4986,0.0224,0.9671000242233276,8.19219970703125
20,0.1753,0.5699,0.4986,0.0121,0.8555999994277954,4.401100158691406
21,0.2082,0.5699,0.4986,0.0142,0.899399995803833,5.1880998611450195
22,0.3068,0.3397,0.5333,0.0119,0.8398000001907349,4.342100143432616
23,0.8,0.4712,0.5333,0.0115,0.8690000176429749,4.183700084686278
24,0.7014,0.3068,0.5681,0.0084,0.8064000010490417,3.04830002784729
25,0.2411,0.5041,0.5681,0.013,0.8651999831199646,4.756499767303467
26,0.2411,0.4384,0.6029,0.0171,0.9348999857902528,6.242700099945068
27,0.274,0.4384,0.6029,0.0132,0.9074000120162964,4.824399948120117
28,0.274,0.4712,0.6029,0.0181,0.9503999948501588,6.624000072479247
29,0.3068,0.4712,0.6029,0.0137,0.8792999982833862,4.994200229644775
30,0.6685,0.4712,0.6377,0.0171,0.9383999705314636,6.231900215148926
31,0.4055,0.6685,0.6377,0.0084,0.8356000185012817,3.0697999000549316
32,0.3726,0.7014,0.6377,0.0199,0.9434999823570251,7.269100189208982
33,0.4055,0.7014,0.6377,0.0147,0.8690999746322632,5.356100082397461
34,0.6685,0.4712,0.6725,0.0152,0.9118000268936156,5.541900157928467
35,0.3726,0.7014,0.6725,0.0124,0.8428999781608582,4.541900157928467
36,0.7014,0.7014,0.7768,0.0097,0.8725000023841858,3.5423998832702637
38,0.6356,0.7014,0.8116,0.0218,0.955900013446808,7.9526000022888175
39,0.6685,0.7014,0.8116,0.0215,0.9563999772071838,7.86359977722168
40,0.6685,0.7014,0.8464,0.0225,0.9732000231742859,8.20580005645752
