anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.1641,0.5949,0.3012,0.012,0.8496999740600586,4.676799774169922
2,0.1641,0.6256,0.3012,0.012,0.8307999968528748,4.662300109863281
3,0.3795,0.7179,0.3373,0.0129,0.9059000015258788,5.046999931335449
5,0.7179,0.4103,0.3735,0.0118,0.8672999739646912,4.603499889373778
6,0.7487,0.4103,0.3735,0.0099,0.8270000219345093,3.8619000911712646
7,0.7795,0.4103,0.3735,0.01,0.8515999913215637,3.900599956512451
8,0.3487,0.4103,0.4096,0.0192,0.95660001039505,7.489200115203857
9,0.1949,0.5641,0.4096,0.0105,0.8442999720573425,4.078700065612793
10,0.3179,0.441,0.4458,0.0227,0.968500018119812,8.856800079345703
11,0.3487,0.441,0.4458,0.0201,0.9714000225067142,7.840400218963622
12,0.3179,0.4718,0.4458,0.0134,0.8273000121116638,5.2170000076293945
13,0.3179,0.4718,0.4819,0.0109,0.8648999929428101,4.238500118255615
14,0.7795,0.3487,0.5181,0.0106,0.9059000015258788,4.145400047302246
19,0.7487,0.5641,0.8072,0.0179,0.9541000127792358,6.975100040435791
