anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7444,0.7111,0.2933,0.0201,0.8744000196456909,7.220200061798098
1,0.8111,0.4444,0.4133,0.0146,0.8310999870300293,5.248700141906738
2,0.8111,0.4778,0.4133,0.0181,0.8356999754905701,6.525100231170652
3,0.4111,0.5111,0.4133,0.0145,0.8409000039100647,5.222899913787842
4,0.8111,0.4444,0.4533,0.0228,0.939300000667572,8.201199531555176
5,0.8111,0.4778,0.4533,0.028,0.9801999926567078,10.064499855041504
8,0.2778,0.2778,0.4933,0.0226,0.9616000056266784,8.141799926757812
9,0.3111,0.2778,0.4933,0.0198,0.9509999752044678,7.144499778747559
10,0.8111,0.3111,0.4933,0.0119,0.9125000238418579,4.273099899291991
16,0.2444,0.5444,0.5333,0.0123,0.8600999712944031,4.4258999824523935
17,0.2444,0.5444,0.5733,0.0114,0.8590999841690063,4.0970001220703125
18,0.3111,0.5778,0.5733,0.021,0.9580000042915344,7.5715999603271475
19,0.2444,0.4778,0.6133,0.0235,0.9648000001907348,8.458399772644043
20,0.2444,0.6111,0.6133,0.0113,0.8730000257492065,4.07919979095459
21,0.2444,0.6444,0.6133,0.0155,0.914900004863739,5.578499794006348
25,0.3444,0.6444,0.8933,0.0163,0.8812000155448914,5.861499786376952
26,0.3778,0.6444,0.8933,0.015,0.8919000029563904,5.391900062561035
27,0.3444,0.6778,0.8933,0.0167,0.8823000192642212,5.994100093841553
28,0.3778,0.6778,0.8933,0.0138,0.8288000226020813,4.968299865722656
30,0.3444,0.6444,0.9333,0.0102,0.8129000067710876,3.678400039672852
