anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
16,0.8,0.5474,0.3875,0.0129,0.8791999816894531,4.919600009918213
28,0.5789,0.4211,0.575,0.0025,0.8253999948501587,0.940500020980835
29,0.6105,0.4211,0.575,0.0023,0.9039000272750854,0.8838000297546387
30,0.3579,0.5789,0.575,0.0281,0.9409000277519226,10.666600227355957
31,0.5789,0.4211,0.6125,0.0024,0.8978000283241272,0.9046000242233276
32,0.6105,0.4211,0.6125,0.0026,0.9696999788284302,1.0038000345230105
33,0.2316,0.5158,0.6125,0.0129,0.8988999724388123,4.907700061798097
34,0.7368,0.3263,0.65,0.0153,0.9064000248908995,5.81790018081665
35,0.7368,0.3579,0.65,0.0177,0.9592000246047974,6.738100051879883
38,0.2632,0.4526,0.725,0.0113,0.8878999948501587,4.2839999198913565
43,0.2632,0.4842,0.7625,0.0166,0.9431999921798706,6.322800159454348
44,0.2947,0.4842,0.7625,0.0188,0.9718999862670898,7.135499954223633
