anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
2,0.7305,0.6228,0.3413,0.0245,0.9261999726295472,8.192600250244139
3,0.8743,0.479,0.3823,0.0217,0.963599979877472,7.255300045013428
4,0.8743,0.515,0.3823,0.0227,0.9611999988555908,7.5671000480651855
5,0.7665,0.3353,0.4232,0.0148,0.942300021648407,4.940199851989746
6,0.8743,0.479,0.4232,0.0107,0.8148999810218811,3.558500051498413
7,0.8743,0.515,0.4232,0.0152,0.92330002784729,5.067500114440918
8,0.2994,0.2635,0.4642,0.0085,0.8216000199317932,2.8282999992370605
9,0.7305,0.3353,0.4642,0.0142,0.9369999766349792,4.729100227355957
10,0.7665,0.3353,0.4642,0.0159,0.9631999731063844,5.322199821472168
11,0.8383,0.515,0.5051,0.0196,0.9287999868392944,6.559700012207031
12,0.7305,0.3353,0.5461,0.0174,0.8772000074386597,5.827499866485598
13,0.7305,0.3713,0.5461,0.0222,0.9394999742507936,7.4197998046875
14,0.6228,0.3353,0.6689,0.0193,0.9775999784469604,6.445499897003174
15,0.6587,0.3353,0.6689,0.0175,0.9767000079154968,5.835700035095215
