anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.4111,0.6111,0.2812,0.0125,0.8999999761581421,4.488900184631348
1,0.6444,0.5444,0.3195,0.02,0.9318000078201294,7.214799880981445
2,0.6444,0.5778,0.3195,0.0217,0.9592999815940856,7.802499771118164
3,0.6444,0.5778,0.3578,0.017,0.8791000247001648,6.120699882507324
4,0.7778,0.5444,0.3962,0.0106,0.8504999876022339,3.8268001079559326
5,0.4111,0.6778,0.3962,0.0149,0.9110000133514404,5.372399806976318
6,0.3778,0.3444,0.5112,0.0125,0.8108999729156494,4.51230001449585
7,0.8111,0.6111,0.5112,0.0252,0.9207999706268308,9.084099769592283
8,0.2111,0.4111,0.5879,0.0172,0.9279999732971193,6.200900077819824
9,0.2111,0.4111,0.6262,0.0185,0.9340999722480774,6.663099765777588
10,0.2111,0.4444,0.6262,0.0123,0.8695999979972839,4.426799774169922
11,0.6778,0.4111,0.6645,0.0231,0.9843999743461608,8.30679988861084
12,0.7111,0.4111,0.6645,0.0148,0.8820000290870667,5.319900035858153
