anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.65,0.6875,0.2162,0.0244,0.944700002670288,7.8196001052856445
4,0.6875,0.6875,0.2162,0.0212,0.9438999891281128,6.779300212860107
5,0.8,0.3875,0.3784,0.0192,0.9196000099182128,6.128799915313723
6,0.7625,0.3875,0.4189,0.0166,0.8998000025749207,5.301499843597412
7,0.8,0.3875,0.4189,0.0182,0.9153000116348268,5.817299842834473
8,0.8,0.4625,0.4189,0.0171,0.9041000008583068,5.472799777984619
9,0.8,0.5,0.4189,0.0136,0.8187000155448914,4.34060001373291
10,0.2375,0.6875,0.7027,0.0139,0.8585000038146973,4.440800189971924
11,0.2375,0.725,0.7027,0.0174,0.8830999732017517,5.582200050354004
13,0.2375,0.6875,0.7432,0.0171,0.906000018119812,5.46619987487793
14,0.3125,0.6125,0.8243,0.0237,0.9290000200271606,7.594799995422362
17,0.3125,0.6125,0.8649,0.0196,0.9179999828338624,6.259200096130371
