anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.7093,0.6744,0.0979,0.0169,0.8959000110626221,5.824900150299072
2,0.7093,0.7093,0.0979,0.0195,0.9327999949455258,6.720200061798098
3,0.7093,0.6744,0.1399,0.0163,0.9334999918937684,5.5974998474121085
4,0.7093,0.7093,0.1399,0.0194,0.9495999813079834,6.68720006942749
16,0.7093,0.4302,0.3077,0.02,0.9297999739646912,6.878900051116943
22,0.7093,0.4302,0.3497,0.0204,0.916800022125244,7.031400203704834
25,0.2907,0.5698,0.3497,0.0047,0.8363999724388123,1.618299961090088
32,0.7093,0.3953,0.3916,0.0144,0.9006999731063843,4.9608001708984375
33,0.7442,0.4651,0.3916,0.0179,0.9283999800682068,6.148900032043457
34,0.7442,0.5,0.3916,0.0157,0.8984000086784363,5.414899826049805
38,0.7442,0.4651,0.4336,0.019,0.9621999859809875,6.519499778747559
39,0.7442,0.5,0.4336,0.0105,0.8610000014305115,3.5980000495910645
41,0.7442,0.4651,0.4755,0.0214,0.9581000208854676,7.3597002029418945
42,0.2209,0.5349,0.5175,0.0124,0.8804000020027161,4.27899980545044
43,0.5698,0.4302,0.6014,0.0022,0.8440999984741211,0.7480999827384949
44,0.6047,0.4302,0.6014,0.0022,0.8913000226020813,0.7598000168800354
45,0.2209,0.6395,0.6014,0.0203,0.9233999848365784,6.984799861907959
46,0.2558,0.7093,0.6014,0.0216,0.9509000182151794,7.444499969482423
47,0.5698,0.4302,0.6434,0.0029,0.9681000113487244,0.9984999895095824
48,0.6047,0.4302,0.6434,0.0029,0.9833999872207642,0.9926999807357788
49,0.2209,0.6395,0.6434,0.0137,0.8320000171661377,4.728099822998047
50,0.2907,0.7093,0.6434,0.0135,0.8378999829292297,4.65939998626709
51,0.2907,0.7442,0.6434,0.0238,0.9574999809265136,8.185000419616701
52,0.3256,0.7791,0.6434,0.0153,0.8274999856948853,5.247099876403809
53,0.3605,0.7791,0.6434,0.0194,0.9096999764442444,6.690299987792969
54,0.6395,0.7093,0.6853,0.013,0.9075000286102296,4.4633002281188965
55,0.3953,0.7442,0.6853,0.0212,0.9438999891281128,7.2922000885009775
56,0.6395,0.6744,0.7273,0.0113,0.9164999723434448,3.9026999473571777
58,0.6395,0.6395,0.7692,0.0181,0.9470999836921692,6.220200061798098
59,0.6395,0.6744,0.7692,0.0223,0.99099999666214,7.673600196838379
60,0.3605,0.7093,0.7692,0.0202,0.9140999913215636,6.95359992980957
62,0.3605,0.6744,0.8112,0.0164,0.9017999768257141,5.626800060272217
63,0.6047,0.6047,0.8531,0.0179,0.9605000019073486,6.156199932098389
64,0.6047,0.6395,0.8531,0.0202,0.9657999873161316,6.955900192260742
