anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
12,0.31,0.31,0.337,0.0196,0.9812999963760376,7.822700023651122
13,0.31,0.34,0.337,0.0213,0.9832999706268308,8.528300285339355
14,0.31,0.46,0.337,0.008,0.8334000110626221,3.1933999061584486
15,0.31,0.31,0.3696,0.0174,0.962499976158142,6.974699974060059
16,0.43,0.31,0.3696,0.0145,0.8971999883651733,5.805699825286865
17,0.31,0.34,0.3696,0.0206,0.9743000268936156,8.22599983215332
18,0.37,0.37,0.3696,0.0102,0.8842999935150146,4.0690999031066895
20,0.4,0.31,0.4022,0.0156,0.9068999886512756,6.242000102996826
21,0.43,0.31,0.4022,0.0156,0.9494000077247621,6.249800205230713
22,0.22,0.52,0.4674,0.0157,0.9028999805450441,6.277999877929688
25,0.37,0.28,0.5,0.0202,0.9708999991416932,8.066800117492676
26,0.4,0.28,0.5,0.018000000000000002,0.9623000025749208,7.184999942779541
27,0.37,0.31,0.5,0.024,0.9763000011444092,9.614100456237793
28,0.4,0.31,0.5,0.0196,0.9671000242233276,7.837900161743164
29,0.43,0.34,0.5,0.017,0.9477000236511228,6.812099933624268
30,0.73,0.43,0.5,0.0171,0.9469000101089478,6.843699932098389
31,0.76,0.43,0.5,0.0174,0.963599979877472,6.9552001953125
32,0.22,0.52,0.5,0.0129,0.8715000152587891,5.151100158691406
33,0.28,0.64,0.5,0.02,0.9686999917030334,8.015500068664549
34,0.31,0.64,0.5,0.0132,0.9319000244140624,5.2778000831604
35,0.31,0.67,0.5,0.0122,0.9071000218391418,4.896399974822998
36,0.58,0.7,0.5,0.0123,0.8467000126838684,4.917900085449219
37,0.37,0.28,0.5326,0.0194,0.9606000185012816,7.741600036621094
38,0.4,0.28,0.5326,0.0128,0.9035000205039978,5.124800205230713
39,0.37,0.31,0.5326,0.0225,0.9747999906539916,9.004899978637695
40,0.4,0.31,0.5326,0.0146,0.9017000198364258,5.854400157928468
41,0.7,0.31,0.5326,0.0071,0.8065000176429749,2.836800098419189
42,0.43,0.34,0.5326,0.0105,0.8269000053405762,4.202199935913087
43,0.31,0.64,0.5326,0.009000000000000001,0.8618999719619751,3.60509991645813
44,0.58,0.7,0.5326,0.0109,0.8460000157356262,4.3695998191833505
47,0.34,0.31,0.5652,0.0105,0.817300021648407,4.2066001892089835
50,0.49,0.55,0.5978,0.0077,0.8041999936103821,3.0771999359130864
55,0.4,0.64,0.6304,0.0072,0.8270999789237976,2.88949990272522
56,0.73,0.61,0.6629999999999999,0.016,0.8999999761581421,6.3941001892089835
57,0.67,0.58,0.6957,0.0121,0.9556999802589417,4.8576998710632315
58,0.73,0.58,0.6957,0.011000000000000001,0.8540999889373779,4.403900146484375
59,0.76,0.58,0.6957,0.0125,0.815500020980835,4.987800121307373
60,0.73,0.61,0.6957,0.021,0.9609000086784364,8.397700309753418
63,0.67,0.58,0.7283,0.0103,0.9387000203132628,4.10260009765625
64,0.73,0.58,0.7283,0.0117,0.8501999974250793,4.698999881744385
65,0.76,0.58,0.7283,0.0145,0.8913000226020813,5.804900169372559
79,0.37,0.49,0.8587,0.0149,0.9054999947547911,5.951399803161621
80,0.37,0.52,0.8587,0.0145,0.8453999757766724,5.785900115966798
81,0.37,0.49,0.8913,0.0187,0.9377999901771544,7.483500003814697
82,0.37,0.52,0.8913,0.0305,0.9901000261306764,12.21720027923584
