anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.7333,0.6533,0.2699,0.0169,0.8978000283241272,5.082600116729736
2,0.3333,0.2933,0.3067,0.0253,0.973200023174286,7.5903000831604
5,0.3333,0.4533,0.3067,0.0222,0.9523000121116638,6.6683998107910165
6,0.3333,0.4933,0.3067,0.017,0.8910999894142151,5.11460018157959
7,0.3333,0.6933,0.3067,0.0249,0.9639999866485596,7.4842000007629395
8,0.3733,0.6933,0.3067,0.0173,0.8439000248908997,5.190599918365479
9,0.3333,0.7333,0.3067,0.0275,0.9646999835968018,8.245200157165527
10,0.3733,0.7333,0.3067,0.021,0.8949999809265137,6.304699897766112
11,0.3333,0.2933,0.3436,0.015,0.9067000150680542,4.502699851989746
16,0.3333,0.4533,0.3436,0.0178,0.9316999912261964,5.343200206756592
17,0.3333,0.6933,0.3436,0.0239,0.9642000198364258,7.16480016708374
18,0.3733,0.6933,0.3436,0.0191,0.9351000189781188,5.726399898529053
19,0.3333,0.7333,0.3436,0.0251,0.9333999752998352,7.539400100708008
20,0.3733,0.7333,0.3436,0.0167,0.8246999979019165,5.010300159454347
28,0.6933,0.6933,0.3804,0.012,0.8263999819755554,3.587899923324585
33,0.2533,0.5333,0.4172,0.0228,0.9487000107765198,6.842599868774414
34,0.2133,0.5733,0.4172,0.0282,0.9911999702453612,8.470199584960938
35,0.2533,0.5733,0.4172,0.0216,0.9542999863624572,6.493899822235107
36,0.2133,0.6133,0.4172,0.0301,0.9894999861717224,9.040399551391602
37,0.2533,0.6133,0.4172,0.0239,0.9591000080108644,7.162700176239014
43,0.2133,0.5333,0.45399999999999996,0.025,0.974399983882904,7.506100177764893
44,0.2533,0.5333,0.45399999999999996,0.0215,0.9444000124931335,6.457099914550781
45,0.2133,0.5733,0.45399999999999996,0.024,0.9648000001907348,7.186800003051758
46,0.2533,0.5733,0.45399999999999996,0.0157,0.8230999708175659,4.722400188446045
47,0.2133,0.6133,0.45399999999999996,0.0239,0.9825000166893004,7.179599761962893
48,0.2533,0.6133,0.45399999999999996,0.0228,0.9692999720573424,6.832399845123291
52,0.2133,0.6133,0.4908,0.023,0.9154000282287598,6.8882999420166025
53,0.2533,0.6133,0.4908,0.0192,0.9046000242233276,5.771999835968018
56,0.6933,0.3733,0.5276,0.0187,0.9390000104904176,5.601500034332275
57,0.7733,0.5333,0.5276,0.0235,0.9510999917984008,7.052199840545652
58,0.8133,0.5333,0.5276,0.0191,0.8792999982833862,5.728000164031982
59,0.7733,0.5733,0.5276,0.0225,0.9491000175476074,6.750699996948242
62,0.8133,0.4933,0.5644,0.0152,0.8762999773025513,4.5527000427246085
63,0.8133,0.5333,0.5644,0.0245,0.9775999784469604,7.347799777984619
65,0.2933,0.4133,0.6012,0.0139,0.8823999762535095,4.167900085449219
66,0.3333,0.4133,0.6012,0.0073,0.8190000057220459,2.2007999420166016
67,0.4133,0.3333,0.638,0.0148,0.8467000126838684,4.449999809265137
68,0.6133,0.3733,0.638,0.0191,0.8956999778747559,5.731900215148926
69,0.2133,0.5333,0.638,0.0148,0.8431000113487244,4.443999767303467
70,0.2533,0.6133,0.638,0.0119,0.8389000296592712,3.564500093460083
71,0.2533,0.6533,0.638,0.0215,0.9362999796867372,6.46120023727417
72,0.7333,0.6533,0.638,0.0201,0.9136000275611876,6.0304999351501465
73,0.7733,0.6533,0.638,0.0148,0.9146000146865844,4.435999870300293
74,0.7333,0.6933,0.638,0.0245,0.961300015449524,7.337699890136719
76,0.5733,0.2933,0.6748,0.0163,0.901199996471405,4.890900135040283
77,0.6133,0.3733,0.6748,0.0177,0.8942999839782715,5.310400009155273
78,0.2533,0.6133,0.6748,0.0166,0.9142000079154968,4.97629976272583
79,0.2533,0.6533,0.6748,0.0173,0.90829998254776,5.201900005340576
80,0.2933,0.6533,0.6748,0.0177,0.9217000007629396,5.316699981689453
