anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3444,0.3778,0.5674,0.0223,0.9666000008583068,8.010600090026855
1,0.3778,0.3778,0.5674,0.0209,0.9577999711036682,7.511099815368652
2,0.3444,0.4111,0.5674,0.0234,0.9585000276565552,8.406399726867676
3,0.3778,0.4111,0.5674,0.0193,0.9110999703407288,6.942699909210205
4,0.3444,0.3778,0.6099,0.0218,0.94650000333786,7.838500022888184
5,0.3778,0.3778,0.6099,0.0185,0.9319000244140624,6.658699989318848
6,0.3444,0.4111,0.6099,0.0236,0.9660999774932858,8.505399703979492
7,0.3778,0.4111,0.6099,0.0199,0.9114999771118164,7.1578001976013175
8,0.3111,0.4778,0.6099,0.0204,0.9182000160217284,7.340799808502197
9,0.3444,0.4778,0.6099,0.015,0.8440999984741211,5.417900085449219
10,0.3111,0.5111,0.6099,0.0236,0.948300004005432,8.504300117492676
11,0.3444,0.5111,0.6099,0.016,0.8794999718666077,5.759399890899657
