anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2235,0.4,0.2841,0.0178,0.9244999885559082,6.051700115203857
1,0.2941,0.3294,0.3864,0.0241,0.973699986934662,8.205300331115723
2,0.2235,0.3647,0.3864,0.0111,0.8001999855041504,3.7618999481201167
5,0.2235,0.3647,0.4205,0.0124,0.8009999990463257,4.214300155639648
6,0.2235,0.4,0.4205,0.0139,0.8414000272750854,4.712699890136719
7,0.2235,0.4,0.4545,0.0104,0.8051000237464905,3.5460000038146973
8,0.2588,0.4353,0.5227,0.0118,0.8510000109672546,4.024899959564209
9,0.8235,0.4706,0.6591,0.0259,0.926699995994568,8.822500228881836
12,0.2941,0.4353,0.6932,0.0118,0.8428000211715698,4.000899791717528
13,0.7529,0.4353,0.6932,0.01,0.8148999810218811,3.3838000297546387
14,0.8235,0.4706,0.6932,0.0474,0.9851999878883362,16.117700576782227
15,0.8235,0.5059,0.6932,0.0258,0.8960999846458435,8.775799751281737
19,0.2588,0.4353,0.7273,0.0221,0.961899995803833,7.504799842834473
20,0.7529,0.4353,0.7273,0.0123,0.8863999843597412,4.17549991607666
25,0.6824,0.4353,0.7614,0.0135,0.8604999780654907,4.5956997871398935
28,0.3647,0.5765,0.8295,0.0213,0.9697999954223632,7.232399940490723
33,0.4353,0.4706,0.8636,0.0166,0.8906000256538391,5.638999938964844
38,0.6471,0.5412,0.8977,0.0163,0.8574000000953674,5.537099838256836
