anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
6,0.2235,0.2588,0.5104,0.0198,0.9742000102996826,6.743899822235107
7,0.2588,0.2588,0.5104,0.0166,0.9786999821662904,5.627799987792969
8,0.2235,0.2941,0.5104,0.0224,0.9782000184059144,7.605199813842771
9,0.2588,0.2941,0.5104,0.0185,0.9750999808311462,6.286900043487549
11,0.7529,0.5412,0.6172,0.0207,0.9283999800682068,7.027699947357178
13,0.7529,0.5412,0.6528,0.0246,0.977999985218048,8.354999542236326
14,0.7882,0.5412,0.6528,0.0127,0.9067999720573424,4.325200080871582
16,0.2588,0.6471,0.6884,0.0105,0.8349000215530396,3.5659000873565674
17,0.3294,0.6471,0.6884,0.0214,0.963100016117096,7.276599884033202
18,0.3647,0.6471,0.6884,0.0207,0.9567000269889832,7.025700092315674
19,0.3294,0.6824,0.6884,0.0133,0.8791000247001648,4.512599945068359
23,0.2235,0.4706,0.7953,0.0221,0.9531000256538392,7.502699851989746
24,0.6824,0.4706,0.8309,0.024,0.9656000137329102,8.161800384521483
