anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.1486,0.4229,0.242,0.0234,0.9843999743461608,8.185500144958496
1,0.1486,0.4229,0.2803,0.0225,0.97079998254776,7.8850998878479
2,0.4571,0.3543,0.3567,0.0196,0.913699984550476,6.842899799346924
3,0.8,0.3543,0.3567,0.0142,0.900600016117096,4.9780001640319815
4,0.8343,0.3543,0.3567,0.0098,0.823199987411499,3.44729995727539
5,0.4571,0.3886,0.3567,0.0206,0.9314000010490416,7.208399772644043
6,0.1486,0.5257,0.3567,0.0226,0.9897999763488772,7.9191999435424805
7,0.8343,0.5257,0.3567,0.0222,0.9711999893188475,7.761000156402588
8,0.3543,0.2857,0.3949,0.0076,0.8100000023841858,2.6714999675750732
9,0.4571,0.3543,0.3949,0.0102,0.8125,3.557300090789795
10,0.4571,0.3886,0.3949,0.0171,0.9358000159263612,5.985400199890138
13,0.1486,0.5257,0.3949,0.0174,0.9093999862670898,6.088699817657473
14,0.2171,0.5257,0.3949,0.0152,0.9014000296592712,5.331500053405762
15,0.2514,0.5257,0.3949,0.0122,0.8652999997138977,4.260900020599365
17,0.32,0.2514,0.4331,0.0174,0.9366999864578248,6.0970001220703125
23,0.8343,0.4914,0.4331,0.0247,0.9751999974250792,8.661399841308594
24,0.2171,0.5257,0.4331,0.0101,0.8105999827384949,3.5371999740600586
25,0.7314,0.32,0.4713,0.019,0.9495000243186952,6.6665000915527335
28,0.7314,0.3543,0.4713,0.0229,0.9666000008583068,8.023900032043457
31,0.7314,0.3886,0.4713,0.0141,0.8720999956130981,4.9375
32,0.7657,0.3886,0.4713,0.0146,0.904699981212616,5.125500202178955
33,0.8343,0.4914,0.4713,0.0215,0.9693999886512756,7.5304999351501465
35,0.32,0.2514,0.5096,0.0195,0.9617000222206116,6.8282999992370605
36,0.8343,0.32,0.5096,0.0147,0.8136000037193298,5.159800052642822
37,0.7314,0.3543,0.5096,0.0119,0.8855999708175659,4.171199798583984
38,0.7657,0.3543,0.5096,0.014,0.8896999955177307,4.88670015335083
39,0.7314,0.3886,0.5096,0.014,0.8909000158309937,4.892399787902832
40,0.7657,0.3886,0.5096,0.0153,0.9388999938964844,5.366799831390381
41,0.6971,0.4229,0.5096,0.0156,0.8507000207901001,5.469900131225586
44,0.7314,0.32,0.5478,0.025,0.9745000004768372,8.73330020904541
45,0.7657,0.32,0.5478,0.0212,0.9711999893188475,7.424300193786621
46,0.6971,0.4229,0.5478,0.0209,0.9677000045776368,7.31689977645874
47,0.2857,0.56,0.5478,0.0211,0.9801999926567078,7.401599884033202
48,0.32,0.56,0.5478,0.0186,0.9781000018119812,6.511499881744385
49,0.8343,0.56,0.5478,0.0274,0.9610000252723694,9.598199844360352
50,0.2857,0.5943,0.5478,0.0224,0.9796000123023988,7.8358001708984375
51,0.32,0.5943,0.5478,0.0198,0.9700999855995178,6.92170000076294
52,0.2857,0.6286,0.5478,0.0137,0.8812000155448914,4.794000148773193
53,0.2857,0.6629,0.5478,0.0199,0.9664000272750854,6.948800086975098
54,0.2857,0.6971,0.5478,0.014,0.8427000045776367,4.916100025177002
55,0.7314,0.32,0.586,0.0254,0.9750000238418579,8.90250015258789
56,0.7657,0.32,0.586,0.0189,0.9545000195503236,6.612500190734862
57,0.6971,0.3886,0.586,0.0207,0.9763000011444092,7.261600017547607
