anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.4667,0.3524,0.1274,0.0218,0.8467000126838684,9.137100219726562
6,0.6381,0.581,0.2803,0.0139,0.9017999768257141,5.837299823760986
12,0.4381,0.5524,0.3185,0.017,0.9261999726295472,7.14769983291626
13,0.4381,0.581,0.3185,0.0159,0.9194999933242798,6.664700031280518
19,0.8095,0.5238,0.3567,0.0179,0.9560999870300292,7.515699863433838
20,0.6667,0.7238,0.3567,0.0166,0.9648000001907348,6.963399887084961
22,0.7809999999999999,0.5524,0.3949,0.0146,0.9178000092506408,6.1236000061035165
23,0.6667,0.7238,0.3949,0.014,0.961899995803833,5.893799781799316
24,0.6952,0.7238,0.3949,0.0131,0.9588000178337096,5.513000011444092
26,0.2667,0.4952,0.4331,0.0116,0.9079999923706056,4.889200210571289
27,0.7809999999999999,0.381,0.4713,0.0098,0.8453999757766724,4.0954999923706055
28,0.2667,0.5238,0.4713,0.0084,0.8371999859809875,3.5452001094818115
29,0.7809999999999999,0.4667,0.5096,0.013,0.8877999782562256,5.4421000480651855
30,0.2381,0.5524,0.5096,0.0066,0.8313999772071838,2.7607998847961426
31,0.7524,0.381,0.5478,0.0123,0.9314000010490416,5.1768999099731445
32,0.7809999999999999,0.4667,0.5478,0.0158,0.9848999977111816,6.642000198364258
33,0.2381,0.581,0.5478,0.0095,0.879800021648407,3.9786999225616455
34,0.7809999999999999,0.6095,0.5478,0.0137,0.9106000065803528,5.735000133514402
35,0.3524,0.6667,0.5478,0.0106,0.8822000026702881,4.436399936676025
36,0.381,0.6667,0.5478,0.0086,0.8417999744415283,3.6191999912261963
37,0.3524,0.6952,0.5478,0.0171,0.9767000079154968,7.184700012207031
38,0.381,0.6952,0.5478,0.0172,0.982200026512146,7.2343997955322275
39,0.6952,0.6952,0.5478,0.0097,0.885699987411499,4.073200225830078
40,0.3238,0.7238,0.5478,0.0108,0.8855000138282776,4.554200172424316
43,0.3524,0.6952,0.586,0.0147,0.9333999752998352,6.173299789428711
44,0.381,0.6952,0.586,0.0162,0.9807999730110168,6.7849998474121085
45,0.2667,0.4381,0.6242,0.0135,0.8959000110626221,5.664100170135497
46,0.3524,0.6952,0.6242,0.0075,0.8328999876976013,3.1689999103546143
47,0.2667,0.4381,0.6624,0.0167,0.9649999737739564,7.002399921417236
48,0.2667,0.4667,0.6624,0.0112,0.8529000282287598,4.70959997177124
49,0.3524,0.6952,0.6624,0.0061,0.8240000009536743,2.5629000663757324
50,0.6952,0.4095,0.7006,0.0135,0.9552000164985656,5.684800148010254
51,0.7238,0.4095,0.7006,0.0097,0.9077000021934508,4.088699817657472
52,0.6952,0.4952,0.7006,0.0163,0.9207999706268308,6.860300064086914
53,0.7238,0.4952,0.7006,0.0087,0.8040999770164491,3.663100004196167
54,0.7524,0.6381,0.7006,0.0186,0.9869999885559082,7.801400184631348
55,0.7524,0.6381,0.7389,0.0151,0.944599986076355,6.338099956512451
56,0.4095,0.6667,0.7389,0.0137,0.9445000290870668,5.769800186157228
57,0.4381,0.6667,0.7389,0.0091,0.8403999805450441,3.811000108718872
58,0.6095,0.4667,0.7771,0.0186,0.9544000029563904,7.821800231933594
59,0.7238,0.4667,0.7771,0.0107,0.8907999992370605,4.5046000480651855
60,0.2667,0.6095,0.7771,0.0153,0.9453999996185304,6.420300006866455
61,0.2667,0.6381,0.7771,0.0093,0.8238000273704529,3.9166998863220215
62,0.6381,0.6381,0.7771,0.0161,0.9139000177383424,6.778900146484375
63,0.6667,0.6381,0.7771,0.0146,0.9207000136375428,6.139599800109862
64,0.6381,0.6667,0.7771,0.0198,0.9830999970436096,8.301300048828125
65,0.6667,0.6667,0.7771,0.0182,0.9782999753952026,7.650300025939941
66,0.2667,0.6095,0.8153,0.0125,0.875,5.247000217437744
68,0.6381,0.6381,0.8917,0.0076,0.8450999855995178,3.18179988861084
