anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.7018,0.7318,0.1798,0.0128,0.8306999802589417,5.09499979019165
5,0.3409,0.7018,0.2135,0.018000000000000002,0.9531000256538392,7.192500114440918
6,0.3709,0.7018,0.2135,0.0141,0.8756999969482422,5.6350998878479
7,0.3409,0.7318,0.2135,0.0163,0.9398999810218812,6.516499996185303
8,0.3709,0.7318,0.2135,0.0152,0.914799988269806,6.0534000396728525
18,0.2206,0.5514,0.3146,0.0079,0.8129000067710876,3.138700008392334
23,0.8822,0.4311,0.4157,0.0168,0.9297999739646912,6.698800086975098
24,0.8822,0.4311,0.4494,0.0135,0.8658000230789185,5.375
25,0.2206,0.5815,0.5169,0.0177,0.9614999890327454,7.05210018157959
26,0.2206,0.6115,0.5169,0.0201,0.9726999998092652,8.002799987792969
31,0.2206,0.5815,0.5506,0.0119,0.9151999950408936,4.735499858856201
32,0.7318,0.5815,0.5506,0.0134,0.8877000212669373,5.3454999923706055
33,0.2206,0.6115,0.5506,0.0147,0.9527999758720398,5.87060022354126
41,0.7318,0.5815,0.5843,0.013000000000000001,0.9492999911308287,5.1691999435424805
44,0.7619,0.4612,0.6854,0.0133,0.9096000194549559,5.319900035858153
45,0.6717,0.3709,0.7191,0.0145,0.9197999835014344,5.778900146484375
46,0.6717,0.401,0.7191,0.0171,0.9459000229835508,6.832600116729736
47,0.7018,0.401,0.7191,0.0144,0.9390000104904176,5.741000175476074
48,0.7619,0.4612,0.7191,0.0163,0.9455999732017516,6.48769998550415
49,0.3709,0.4612,0.8202,0.0076,0.8116999864578247,3.0276000499725337
50,0.7619,0.5514,0.8202,0.0215,0.9833999872207642,8.597100257873535
51,0.792,0.5514,0.8202,0.013999999999999999,0.8034999966621399,5.589200019836426
52,0.7619,0.5514,0.8539,0.0211,0.9613999724388124,8.436200141906737
53,0.792,0.5514,0.8539,0.0136,0.9086999893188475,5.421999931335449
54,0.6416,0.6717,0.8539,0.0165,0.8907999992370605,6.5651001930236825
55,0.6717,0.6717,0.8539,0.0111,0.8845000267028809,4.424600124359131
