anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.5778,0.2444,0.1037,0.0101,0.8866999745368958,3.62470006942749
1,0.6111,0.2444,0.1037,0.0089,0.8794999718666077,3.189500093460083
2,0.5778,0.2778,0.1037,0.016,0.9589999914169312,5.746699810028076
3,0.6111,0.2778,0.1037,0.0169,0.9668999910354614,6.094200134277344
4,0.5778,0.2444,0.1481,0.0081,0.8962000012397766,2.915299892425537
21,0.6778,0.3778,0.5926,0.0144,0.8585000038146973,5.170700073242188
26,0.6444,0.3778,0.637,0.0229,0.942900002002716,8.250200271606445
27,0.6778,0.3778,0.637,0.0205,0.9398000240325928,7.385600090026855
28,0.6778,0.4111,0.637,0.0136,0.8237000107765198,4.882699966430664
31,0.3444,0.5111,0.6815,0.0181,0.9056000113487244,6.530200004577638
32,0.7778,0.5778,0.7704,0.0193,0.9679999947547911,6.935999870300293
