anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.2286,0.4429,0.2882,0.0198,0.9021999835968018,5.5508999824523935
4,0.2286,0.7429,0.2882,0.0271,0.9642000198364258,7.583799839019775
5,0.2714,0.7429,0.2882,0.0205,0.9538000226020812,5.743199825286865
11,0.2286,0.3571,0.3919,0.0255,0.9330000281333924,7.128200054168701
20,0.3571,0.2714,0.4611,0.0248,0.9343000054359436,6.930500030517577
21,0.3571,0.3143,0.4611,0.018000000000000002,0.8324999809265137,5.050000190734863
22,0.7857,0.3143,0.4611,0.0162,0.8230999708175659,4.548200130462647
23,0.7857,0.3571,0.4611,0.02,0.8766000270843506,5.5945000648498535
26,0.3571,0.2714,0.4957,0.0243,0.9124000072479248,6.801499843597412
29,0.1857,0.4,0.5303,0.0263,0.9556000232696532,7.3723998069763175
35,0.3571,0.7,0.5648,0.0282,0.960099995136261,7.907700061798098
36,0.4,0.7,0.5648,0.0221,0.9341999888420104,6.184199810028076
37,0.3571,0.7429,0.5648,0.023,0.9237999916076659,6.4526000022888175
38,0.3571,0.3143,0.5994,0.0126,0.8391000032424927,3.5172998905181885
47,0.3571,0.7,0.5994,0.0205,0.8314999938011169,5.740099906921388
48,0.4,0.7,0.5994,0.0146,0.8356000185012817,4.084099769592285
49,0.1857,0.6143,0.634,0.0122,0.8307999968528748,3.412600040435791
50,0.1857,0.6571,0.634,0.0173,0.9229000210762024,4.8302001953125
51,0.2286,0.6571,0.634,0.0155,0.8809000253677368,4.333899974822998
53,0.3143,0.7429,0.6686,0.0195,0.909500002861023,5.45389986038208
54,0.1429,0.5714,0.7032,0.0223,0.8945000171661377,6.234700202941895
58,0.7857,0.6571,0.8069,0.0257,0.9710999727249146,7.204500198364258
59,0.7857,0.7,0.8069,0.0213,0.8831999897956848,5.974299907684326
