anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.2793,0.5475,0.3503,0.0164,0.9621000289916992,5.874199867248535
23,0.7821,0.4804,0.5198,0.0169,0.944700002670288,6.053699970245361
24,0.8156,0.4804,0.5198,0.0128,0.9250000119209292,4.600299835205078
25,0.7821,0.514,0.5198,0.0244,0.992900013923645,8.73900032043457
26,0.8156,0.514,0.5198,0.0098,0.8939999938011169,3.4993999004364014
32,0.8156,0.4804,0.5537,0.0102,0.9002000093460083,3.665899991989136
33,0.8492,0.4804,0.5537,0.0086,0.8332999944686891,3.0792999267578125
34,0.2123,0.514,0.5537,0.0149,0.90829998254776,5.342299938201903
35,0.2458,0.514,0.5537,0.0187,0.9771999716758728,6.687399864196777
36,0.7821,0.514,0.5537,0.0241,0.9951000213623048,8.642800331115723
37,0.8156,0.514,0.5537,0.0098,0.8831999897956848,3.497999906539917
38,0.2123,0.5475,0.5537,0.011,0.8827999830245972,3.9223999977111816
39,0.2458,0.5475,0.5537,0.0196,0.9732000231742859,7.028600215911865
40,0.7821,0.5475,0.5537,0.0097,0.8059999942779541,3.4748001098632812
44,0.3128,0.648,0.5876,0.0169,0.8895999789237976,6.066299915313723
47,0.3128,0.648,0.6215,0.0227,0.982200026512146,8.122200012207031
48,0.6816,0.3799,0.6893,0.0098,0.8565999865531921,3.499500036239624
49,0.648,0.3464,0.7232,0.0126,0.9715999960899352,4.5117998123168945
65,0.3464,0.6816,0.8588,0.0223,0.9573000073432922,7.966599941253662
66,0.3799,0.6816,0.8588,0.0116,0.8273000121116638,4.1459999084472665
