anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.64,0.73,0.2032,0.0149,0.8677999973297119,5.955599784851074
1,0.85,0.49,0.3175,0.0141,0.8745999932289124,5.623799800872803
2,0.16,0.61,0.3175,0.0197,0.948199987411499,7.891600131988525
3,0.19,0.61,0.3175,0.0157,0.9398000240325928,6.2652997970581055
4,0.79,0.67,0.3175,0.0117,0.8600000143051147,4.679900169372559
5,0.16,0.58,0.3556,0.0147,0.9487000107765198,5.899899959564209
6,0.16,0.61,0.3556,0.0119,0.91729998588562,4.749899864196777
7,0.19,0.61,0.3556,0.0168,0.9524999856948853,6.712200164794923
9,0.25,0.61,0.4317,0.0121,0.8615000247955322,4.838500022888184
10,0.25,0.61,0.4698,0.0187,0.9825999736785888,7.471499919891357
12,0.37,0.34,0.5079,0.0093,0.8173999786376953,3.7053000926971436
13,0.25,0.43,0.5079,0.0139,0.8806999921798706,5.561600208282472
14,0.28,0.43,0.5079,0.0127,0.8525999784469604,5.0696001052856445
15,0.79,0.49,0.5079,0.0184,0.9422000050544742,7.374000072479247
18,0.25,0.4,0.546,0.0172,0.932099997997284,6.863900184631348
19,0.28,0.4,0.546,0.0176,0.9639000296592712,7.040999889373777
20,0.25,0.43,0.546,0.0204,0.9901000261306764,8.140999794006348
21,0.28,0.43,0.546,0.0198,0.989199995994568,7.919899940490723
22,0.79,0.49,0.546,0.0163,0.9520999789237976,6.521200180053711
23,0.76,0.58,0.546,0.0155,0.9340999722480774,6.205999851226808
24,0.76,0.58,0.5841,0.0104,0.8973000049591064,4.156300067901611
25,0.28,0.4,0.6222,0.0111,0.8332999944686891,4.428699970245361
26,0.28,0.43,0.6222,0.0195,0.98089998960495,7.807600021362305
27,0.28,0.43,0.6603,0.0147,0.968500018119812,5.880199909210205
28,0.31,0.43,0.6603,0.008,0.8468000292778015,3.2126998901367188
29,0.64,0.67,0.7746,0.0138,0.9581000208854676,5.503799915313722
