anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2207,0.4276,0.5029,0.0204,0.972599983215332,5.9029998779296875
1,0.8,0.5103,0.5029,0.0268,0.9541000127792358,7.777699947357178
2,0.8,0.5103,0.5379999999999999,0.0134,0.8540999889373779,3.873699903488159
3,0.8,0.5931,0.5379999999999999,0.0151,0.8632000088691711,4.385499954223634
4,0.8,0.3862,0.6784,0.013,0.8313999772071838,3.771699905395508
5,0.3862,0.6345,0.7135,0.0258,0.9581000208854676,7.495699882507324
6,0.3862,0.6759,0.7135,0.025,0.883899986743927,7.241700172424316
7,0.3862,0.6345,0.7485,0.0216,0.9476000070571899,6.2632999420166025
8,0.2207,0.5931,0.8187,0.0246,0.9043999910354614,7.1407999992370605
9,0.2621,0.5931,0.8187,0.0192,0.8996000289916992,5.559199810028076
10,0.2207,0.6345,0.8187,0.0215,0.8614000082015991,6.248000144958496
11,0.2621,0.6345,0.8187,0.0253,0.9326000213623048,7.325200080871582
12,0.3034,0.6345,0.8187,0.017,0.8641999959945679,4.921299934387207
13,0.2621,0.6345,0.8538,0.0193,0.8392999768257141,5.609399795532227
