anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.3875,0.5,0.2716,0.0137,0.8810999989509583,4.3907999992370605
2,0.1625,0.35,0.3086,0.0204,0.9555000066757202,6.514100074768066
3,0.1625,0.3875,0.3086,0.0233,0.9610999822616576,7.457499980926514
4,0.1625,0.35,0.3457,0.0209,0.9664999842643738,6.689499855041504
5,0.1625,0.3875,0.3457,0.0254,0.9828000068664552,8.139399528503418
10,0.275,0.3125,0.5309,0.0219,0.9714000225067142,7.022500038146973
11,0.8375,0.3875,0.5309,0.0194,0.9472000002861024,6.205399990081787
12,0.8375,0.425,0.5309,0.0236,0.9682999849319458,7.5545997619628915
13,0.7625,0.425,0.716,0.0111,0.8173999786376953,3.55679988861084
14,0.275,0.6125,0.716,0.0213,0.9257000088691713,6.8196001052856445
16,0.7625,0.425,0.7531,0.0079,0.8361999988555908,2.518399953842163
17,0.7625,0.4625,0.7531,0.0224,0.9792000055313108,7.173200130462647
18,0.275,0.6125,0.7531,0.02,0.9420999884605408,6.395500183105469
20,0.7625,0.4625,0.7901,0.0204,0.9629999995231628,6.5258002281188965
25,0.35,0.5375,0.9012,0.0192,0.8880000114440918,6.147200107574463
26,0.35,0.575,0.9012,0.0266,0.9314000010490416,8.517299652099611
29,0.35,0.575,0.9383,0.0268,0.965499997138977,8.579000473022461
