anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2235,0.5765,0.2025,0.0129,0.9289000034332277,4.378799915313722
1,0.2235,0.6118,0.2025,0.0101,0.9219999909400941,3.448499917984009
2,0.3294,0.4353,0.2405,0.003,0.8996000289916992,1.0068999528884888
3,0.3294,0.4706,0.2405,0.0025,0.8725000023841858,0.8478000164031982
4,0.2235,0.5765,0.2405,0.0108,0.941100001335144,3.660399913787842
5,0.2235,0.6118,0.2405,0.0087,0.8844000101089478,2.952899932861328
6,0.3294,0.4353,0.2785,0.0028,0.96069997549057,0.9642000198364258
7,0.3294,0.4706,0.2785,0.0038,0.9629999995231628,1.308500051498413
8,0.6824,0.6118,0.2785,0.0142,0.8102999925613403,4.812399864196777
10,0.3294,0.5059,0.3165,0.0178,0.941100001335144,6.068900108337402
16,0.2941,0.3294,0.4684,0.0206,0.9722999930381776,6.998199939727782
18,0.2588,0.3647,0.4684,0.025,0.9717000126838684,8.510600090026855
21,0.2588,0.3294,0.5063,0.0171,0.90420001745224,5.8094000816345215
22,0.2941,0.3294,0.5063,0.0163,0.9096000194549559,5.556900024414063
23,0.2588,0.3647,0.5063,0.02,0.9416999816894532,6.787600040435791
26,0.2941,0.4706,0.6203,0.0058,0.9075000286102296,1.9750000238418581
27,0.2941,0.5059,0.6203,0.0068,0.9049999713897704,2.3046998977661133
28,0.2941,0.6471,0.6203,0.0183,0.9571999907493592,6.2093000411987305
29,0.3294,0.6471,0.6203,0.0162,0.9648000001907348,5.497399806976318
32,0.2941,0.4706,0.6582,0.0139,0.9248999953269958,4.735199928283691
33,0.3294,0.4706,0.6582,0.0072,0.838100016117096,2.458899974822998
34,0.6118,0.3647,0.6962,0.0177,0.9391000270843506,6.001500129699707
35,0.6471,0.3647,0.6962,0.0173,0.9539999961853028,5.882599830627441
36,0.6471,0.4,0.6962,0.0174,0.9369999766349792,5.920199871063232
37,0.6824,0.5059,0.7722,0.0201,0.9484000205993652,6.845600128173827
38,0.6824,0.5412,0.7722,0.0181,0.9289000034332277,6.138199806213379
40,0.3647,0.5412,0.8861,0.0178,0.9222999811172484,6.038899898529053
41,0.6118,0.5412,0.8861,0.012,0.843500018119812,4.09660005569458
42,0.3647,0.5765,0.8861,0.0154,0.8651000261306763,5.2494001388549805
43,0.6118,0.5765,0.8861,0.0133,0.8256000280380249,4.535399913787842
