anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.7901,0.716,0.4654,0.0085,0.8003000020980835,2.759500026702881
4,0.7901,0.7531,0.4654,0.0116,0.8769999742507935,3.769299983978272
5,0.3457,0.5679,0.5786,0.0031,0.9276000261306764,1.0137000083923342
6,0.3457,0.5679,0.6164,0.003,0.9168999791145324,0.9714999794960022
7,0.716,0.4568,0.7296,0.0252,0.9922000169754028,8.157099723815918
8,0.7531,0.4568,0.7296,0.0215,0.99099999666214,6.976600170135497
9,0.716,0.4938,0.7296,0.0154,0.8044000267982483,4.9808998107910165
10,0.7531,0.4938,0.7296,0.0176,0.9196000099182128,5.708099842071532
11,0.716,0.4568,0.7673,0.0226,0.984000027179718,7.338200092315674
12,0.7531,0.4568,0.7673,0.0213,0.9876999855041504,6.913599967956543
13,0.716,0.4938,0.7673,0.0172,0.9358000159263612,5.577700138092041
14,0.7531,0.4938,0.7673,0.0186,0.9563999772071838,6.016499996185303
