anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.3804,0.4172,0.5267,0.0024,0.881600022315979,0.7782999873161316
4,0.1595,0.454,0.5267,0.0172,0.8442000150680542,5.615300178527832
5,0.1963,0.454,0.5267,0.0212,0.972100019454956,6.9029998779296875
6,0.7485,0.6012,0.6548,0.0211,0.9616000056266784,6.862599849700928
7,0.7853,0.6012,0.6548,0.0143,0.9182000160217284,4.6665000915527335
8,0.7485,0.638,0.6548,0.0231,0.977400004863739,7.544600009918213
9,0.7117,0.4172,0.7402,0.0244,0.9815000295639038,7.969299793243407
10,0.7485,0.4172,0.7402,0.022,0.9721999764442444,7.186600208282473
11,0.7117,0.4172,0.7829,0.0231,0.9415000081062316,7.537600040435791
12,0.7485,0.4172,0.7829,0.0203,0.9097999930381776,6.6234002113342285
13,0.6012,0.5276,0.8683,0.02,0.9232000112533568,6.534800052642822
