anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7,0.64,0.3799,0.0148,0.8945999741554259,5.910999774932861
1,0.7,0.67,0.3799,0.0135,0.8550000190734863,5.412700176239014
3,0.7,0.64,0.4134,0.016,0.91729998588562,6.391499996185303
4,0.7,0.67,0.4134,0.0164,0.9334999918937684,6.554200172424316
5,0.34,0.34,0.4469,0.0183,0.9444000124931335,7.300099849700928
21,0.76,0.55,0.5475,0.014,0.9702000021934508,5.617499828338623
25,0.76,0.55,0.581,0.0096,0.9510999917984008,3.83899998664856
26,0.76,0.58,0.581,0.0093,0.9405999779701232,3.7300000190734863
29,0.7,0.4,0.6145,0.0141,0.9503999948501588,5.630199909210205
30,0.25,0.61,0.6145,0.0181,0.944700002670288,7.231599807739258
31,0.73,0.55,0.648,0.0119,0.9300000071525574,4.776999950408936
32,0.73,0.58,0.648,0.0154,0.9674000144004822,6.171899795532228
33,0.25,0.55,0.8492,0.009000000000000001,0.8198999762535095,3.608299970626831
