anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2174,0.4261,0.2148,0.0134,0.9609000086784364,6.180900096893311
1,0.7652,0.5304,0.2148,0.0158,0.9570000171661376,7.263100147247314
2,0.7913,0.5304,0.2148,0.0167,0.970300018787384,7.7038002014160165
3,0.7652,0.5304,0.255,0.0146,0.9592999815940856,6.69950008392334
4,0.7913,0.5304,0.255,0.0166,0.9818999767303468,7.622600078582764
5,0.2957,0.4783,0.2953,0.0053,0.9811999797821044,2.4412000179290767
6,0.2957,0.5043,0.2953,0.0082,0.973900020122528,3.7806999683380127
9,0.2957,0.4783,0.3356,0.0048,0.9528999924659728,2.2102999687194824
10,0.2957,0.5043,0.3356,0.0076,0.9854999780654908,3.49180006980896
11,0.3478,0.687,0.3356,0.002,0.9851999878883362,0.930400013923645
13,0.3478,0.713,0.3356,0.0019,0.9825999736785888,0.8870000243186951
15,0.2435,0.5826,0.4161,0.0069,0.8019000291824341,3.163300037384033
20,0.687,0.5826,0.5369,0.0024,0.9373000264167786,1.1075999736785889
21,0.687,0.6087,0.5369,0.003,0.930400013923645,1.3693000078201294
22,0.687,0.5826,0.5772,0.0021,0.9194999933242798,0.9502000212669371
23,0.6609,0.6087,0.5772,0.006,0.9197999835014344,2.7395000457763667
24,0.687,0.6087,0.5772,0.0039,0.963800013065338,1.7717000246047974
