anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.8272,0.6572,0.2699,0.0177,0.9293000102043152,6.25570011138916
6,0.2493,0.2493,0.3804,0.0184,0.9391999840736388,6.489200115203857
7,0.2833,0.2493,0.3804,0.0159,0.9417999982833862,5.629199981689453
8,0.2493,0.2493,0.4172,0.0116,0.8791000247001648,4.1072998046875
9,0.2833,0.2493,0.4172,0.0144,0.9444000124931335,5.091100215911865
10,0.7252,0.4533,0.5644,0.0152,0.8996999859809875,5.36359977722168
11,0.7252,0.5552,0.6012,0.0182,0.9185000061988832,6.4085001945495605
12,0.7252,0.5552,0.638,0.0193,0.9664000272750854,6.821400165557861
13,0.5892,0.3173,0.7117,0.0135,0.866100013256073,4.758500099182129
14,0.6232,0.4193,0.7853,0.0201,0.9580000042915344,7.101799964904785
