anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.2632,0.3579,0.5267,0.0118,0.8264999985694885,4.473899841308594
4,0.7053,0.5474,0.5267,0.017,0.8944000005722046,6.470600128173827
5,0.7368,0.5474,0.5267,0.018000000000000002,0.9383999705314636,6.827400207519531
6,0.2316,0.3579,0.5694,0.0127,0.8504999876022339,4.839099884033203
7,0.2632,0.3579,0.5694,0.0136,0.8996000289916992,5.149899959564209
8,0.7053,0.5474,0.5694,0.021,0.9333000183105468,7.982699871063232
9,0.7368,0.5474,0.5694,0.021,0.963599979877472,7.986800193786621
11,0.6421,0.2947,0.6975,0.0156,0.8920999765396118,5.918700218200684
12,0.6737,0.2947,0.6975,0.0143,0.8697999715805054,5.430699825286865
13,0.2632,0.3579,0.6975,0.0139,0.8532000184059143,5.2793002128601065
14,0.2947,0.3579,0.6975,0.0166,0.9101999998092652,6.321800231933594
15,0.7053,0.4211,0.6975,0.0108,0.8543000221252441,4.104400157928467
16,0.2947,0.3579,0.7402,0.0134,0.8431000113487244,5.104300022125244
17,0.2947,0.3895,0.7402,0.0137,0.8644000291824341,5.1875
18,0.7368,0.4211,0.7402,0.0111,0.8421000242233276,4.2175002098083505
