anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
6,0.8111,0.5444,0.4857,0.02,0.9390000104904176,7.195799827575684
7,0.8111,0.5444,0.5286,0.0169,0.8568999767303467,6.068399906158447
8,0.3111,0.7444,0.6143,0.0124,0.8809000253677368,4.460100173950195
9,0.3444,0.7444,0.6143,0.0132,0.9362000226974488,4.765699863433838
10,0.4111,0.7444,0.6571,0.0159,0.8944000005722046,5.709400177001952
11,0.4444,0.7444,0.6571,0.0206,0.9355999827384948,7.401599884033202
12,0.4111,0.7444,0.7,0.0125,0.8087000250816345,4.500800132751465
13,0.4444,0.7444,0.7,0.0186,0.8849999904632568,6.70389986038208
14,0.3111,0.5778,0.7429,0.0089,0.8029999732971191,3.187099933624268
15,0.3111,0.6111,0.7429,0.0142,0.915499985218048,5.09660005569458
16,0.6111,0.7111,0.8714,0.0154,0.876800000667572,5.558199882507324
17,0.6111,0.6778,0.9143,0.012,0.8274000287055969,4.323400020599365
