anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.6952,0.4667,0.3735,0.0072,0.8004999756813049,3.0302999019622803
1,0.7238,0.4667,0.3735,0.012,0.8985999822616577,5.0381999015808105
8,0.7238,0.4667,0.4096,0.0134,0.916800022125244,5.642499923706055
11,0.7238,0.4952,0.4096,0.0112,0.8219000101089478,4.703499794006348
13,0.7524,0.4095,0.4458,0.0144,0.9207000136375428,6.033199787139893
17,0.3524,0.4095,0.6265,0.0109,0.8003000020980835,4.589799880981445
20,0.3524,0.6667,0.6627,0.0097,0.8860999941825867,4.093299865722656
21,0.3524,0.6667,0.6988,0.0034,0.8205000162124634,1.437999963760376
22,0.381,0.6667,0.6988,0.0031,0.8226000070571899,1.309599995613098
24,0.6667,0.4667,0.7711,0.0121,0.9053000211715698,5.073200225830078
25,0.6381,0.4381,0.8072,0.0117,0.8295000195503235,4.916100025177002
26,0.6381,0.4667,0.8072,0.0195,0.9678000211715698,8.196599960327147
27,0.6667,0.4667,0.8072,0.0165,0.9617000222206116,6.944699764251709
28,0.6095,0.4952,0.8072,0.0075,0.8249999880790709,3.133500099182129
29,0.6381,0.4667,0.8434,0.0162,0.8770999908447266,6.783299922943115
30,0.6667,0.4667,0.8434,0.0131,0.8255000114440918,5.496500015258789
