anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.6095,0.581,0.3735,0.0185,0.9352999925613404,7.7810001373291025
1,0.2095,0.6381,0.5542,0.0162,0.9351000189781188,6.816800117492676
2,0.3238,0.381,0.5904,0.015,0.9386000037193298,6.291600227355957
3,0.2095,0.6095,0.5904,0.0168,0.962000012397766,7.038400173187256
4,0.2095,0.6381,0.5904,0.0163,0.9643999934196472,6.8618998527526855
5,0.6667,0.4381,0.6988,0.0154,0.9136000275611876,6.46649980545044
6,0.6952,0.4381,0.6988,0.0155,0.9372000098228456,6.501399993896484
7,0.6952,0.4667,0.6988,0.0117,0.8323000073432922,4.91540002822876
8,0.6667,0.4381,0.7349,0.0139,0.9075999855995178,5.841400146484375
9,0.6952,0.4381,0.7349,0.0121,0.8968999981880188,5.0767998695373535
10,0.6667,0.4667,0.7349,0.0103,0.8420000076293945,4.3175997734069815
11,0.6952,0.4667,0.7349,0.0117,0.8902999758720398,4.915800094604492
