anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7586,0.3034,0.1156,0.0231,0.8758999705314636,6.697400093078612
1,0.7586,0.3034,0.1503,0.0303,0.9419999718666076,8.780500411987305
2,0.3448,0.7172,0.289,0.0103,0.8468999862670898,2.9862000942230225
3,0.2207,0.3034,0.3584,0.0213,0.84170001745224,6.16540002822876
4,0.3862,0.5517,0.3584,0.025,0.926800012588501,7.243000030517577
5,0.2207,0.3034,0.3931,0.0188,0.8388000130653381,5.439099788665772
9,0.0966,0.3034,0.4624,0.0127,0.9110999703407288,3.6723999977111816
10,0.2621,0.3448,0.5318,0.0275,0.9681000113487244,7.968699932098389
11,0.3034,0.3448,0.5318,0.0254,0.9552000164985656,7.379199981689452
12,0.2621,0.3448,0.5665,0.0262,0.9598000049591064,7.597300052642822
13,0.3034,0.3448,0.5665,0.0262,0.958400011062622,7.588099956512451
19,0.7172,0.5103,0.6358,0.0186,0.8888999819755554,5.388299942016602
20,0.8,0.5931,0.6358,0.0152,0.8826000094413757,4.3952999114990225
21,0.3862,0.7172,0.6358,0.0265,0.9684000015258788,7.682199954986572
22,0.7172,0.5103,0.6705,0.0263,0.9902999997138976,7.624000072479247
24,0.7172,0.6759,0.7399,0.0237,0.8585000038146973,6.862800121307372
