anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.6629,0.7314,0.3613,0.0084,0.9126999974250792,2.9321999549865723
5,0.8686,0.4229,0.4,0.022000000000000002,0.9527000188827516,7.686600208282473
6,0.9029,0.4229,0.4,0.0214,0.9290000200271606,7.48169994354248
7,0.8686,0.4571,0.4,0.023,0.9617000222206116,8.051799774169924
8,0.9029,0.4571,0.4,0.0221,0.9301999807357788,7.724199771881103
13,0.8686,0.4229,0.4387,0.0221,0.9243999719619752,7.744699954986572
14,0.9029,0.4229,0.4387,0.0208,0.9491000175476074,7.277999877929687
15,0.8686,0.4571,0.4387,0.0255,0.9702000021934508,8.908599853515625
16,0.9029,0.4571,0.4387,0.0229,0.9528999924659728,8.020600318908691
17,0.6971,0.7657,0.4387,0.0248,0.942799985408783,8.682499885559082
19,0.1486,0.56,0.4774,0.0051,0.9667999744415284,1.7777999639511108
20,0.6971,0.7657,0.4774,0.0169,0.8737999796867371,5.903600215911865
22,0.32,0.3886,0.5935,0.0231,0.9588999748229979,8.084099769592285
23,0.3543,0.3886,0.5935,0.0189,0.9451000094413756,6.611599922180176
24,0.32,0.4229,0.5935,0.0252,0.9710999727249146,8.835599899291992
25,0.3543,0.4229,0.5935,0.0207,0.9574999809265136,7.26170015335083
26,0.32,0.3886,0.6323,0.0183,0.9182999730110168,6.410900115966798
27,0.3543,0.3886,0.6323,0.0146,0.8809999823570251,5.10129976272583
28,0.32,0.4229,0.6323,0.0187,0.8812000155448914,6.536900043487549
29,0.3543,0.4229,0.6323,0.0148,0.9021000266075134,5.183499813079834
38,0.6971,0.6286,0.9032,0.0166,0.8845000267028809,5.80109977722168
