anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
1,0.2375,0.5,0.4956,0.0222,0.9298999905586244,7.104800224304199
2,0.2375,0.5375,0.4956,0.0236,0.9197999835014344,7.542799949645996
3,0.2375,0.5,0.5487,0.0145,0.848800003528595,4.655900001525879
4,0.275,0.5,0.5487,0.0108,0.8429999947547913,3.4530000686645512
5,0.3125,0.3875,0.6018,0.0179,0.8424000144004822,5.7249999046325675
9,0.725,0.275,0.6549,0.0168,0.8966000080108643,5.376200199127197
10,0.7625,0.275,0.6549,0.0127,0.8205999732017517,4.061600208282472
11,0.725,0.3125,0.6549,0.0112,0.8557999730110168,3.576299905776977
12,0.3125,0.3875,0.6549,0.0216,0.9182999730110168,6.9012999534606925
13,0.3125,0.425,0.6549,0.0141,0.8047000169754028,4.514200210571289
14,0.2375,0.5,0.708,0.0152,0.8730999827384949,4.866899967193604
15,0.275,0.5,0.708,0.016,0.9492999911308287,5.107100009918213
