anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2952,0.2952,0.4253,0.012,0.9250000119209292,5.058000087738037
1,0.7524,0.381,0.5287,0.0071,0.8030999898910522,2.978300094604492
2,0.7524,0.4095,0.5287,0.0125,0.9287999868392944,5.240799903869629
3,0.7524,0.4095,0.5632,0.0066,0.8014000058174133,2.7528998851776123
8,0.3238,0.581,0.6667,0.01,0.8629999756813049,4.186999797821045
9,0.3238,0.4095,0.7011,0.0122,0.9070000052452089,5.109799861907959
10,0.3524,0.4095,0.7011,0.0178,0.9682999849319458,7.46999979019165
11,0.3238,0.4381,0.7011,0.0107,0.8345000147819519,4.51230001449585
12,0.3524,0.4381,0.7011,0.0196,0.9657999873161316,8.218199729919434
15,0.2381,0.5524,0.7011,0.0124,0.8827000260353088,5.220200061798097
18,0.2381,0.581,0.7011,0.014,0.9067000150680542,5.893899917602539
21,0.3238,0.4095,0.7356,0.0151,0.9262999892234802,6.353799819946289
22,0.3524,0.4095,0.7356,0.0174,0.9710999727249146,7.309999942779541
23,0.3238,0.4381,0.7356,0.0153,0.9192000031471252,6.4053001403808585
24,0.3524,0.4381,0.7356,0.0205,0.9794999957084656,8.605500221252441
25,0.2381,0.5524,0.7356,0.0112,0.8443999886512756,4.7067999839782715
26,0.2381,0.581,0.7356,0.0105,0.8159000277519226,4.409900188446045
35,0.6381,0.6095,0.8046,0.0161,0.9240999817848206,6.755300045013428
