anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.1778,0.4111,0.2011,0.0192,0.9832999706268308,6.9018001556396475
1,0.2111,0.3444,0.2328,0.0218,0.9664000272750854,7.857900142669678
3,0.1778,0.4111,0.2328,0.0226,0.9887999892234802,8.13070011138916
4,0.1778,0.4444,0.2328,0.0121,0.8597999811172485,4.372099876403809
6,0.4111,0.3778,0.2963,0.0221,0.9417999982833862,7.964200019836426
10,0.1778,0.5444,0.2963,0.0107,0.8320999741554259,3.8350000381469727
11,0.1778,0.5778,0.2963,0.0162,0.9298999905586244,5.8369998931884775
13,0.4111,0.3778,0.32799999999999996,0.0188,0.8722000122070312,6.773900032043457
14,0.8111,0.3778,0.32799999999999996,0.0179,0.9509000182151794,6.44920015335083
15,0.1444,0.4778,0.32799999999999996,0.0125,0.8310999870300293,4.508900165557861
16,0.8444,0.5111,0.32799999999999996,0.0149,0.9052000045776368,5.347799777984619
17,0.1444,0.4778,0.3598,0.0201,0.9459999799728394,7.234099864959718
18,0.2444,0.3111,0.3915,0.0077,0.8009999990463257,2.776900053024292
19,0.8111,0.4111,0.4233,0.0198,0.953499972820282,7.12529993057251
20,0.8444,0.4111,0.4233,0.0169,0.9603999853134156,6.088699817657473
24,0.3778,0.3111,0.455,0.018000000000000002,0.9072999954223632,6.486499786376952
25,0.2111,0.3778,0.455,0.0094,0.8095999956130981,3.372400045394897
27,0.8111,0.4111,0.455,0.0188,0.9550999999046326,6.771699905395508
28,0.8444,0.4111,0.455,0.0151,0.92849999666214,5.438399791717528
29,0.8444,0.4444,0.455,0.0113,0.8628000020980835,4.064000129699707
30,0.2444,0.4778,0.455,0.0218,0.9879999756813048,7.831399917602539
31,0.2778,0.4778,0.455,0.0205,0.9851999878883362,7.392300128936768
32,0.2444,0.5111,0.455,0.0239,0.995199978351593,8.611499786376951
33,0.2778,0.5111,0.455,0.0234,0.9944000244140624,8.407099723815918
36,0.3444,0.3444,0.4868,0.0122,0.8519999980926514,4.406400203704834
39,0.8111,0.5111,0.4868,0.0184,0.9456999897956848,6.6132001876831055
40,0.3444,0.3111,0.5185,0.0214,0.9751999974250792,7.697100162506103
42,0.2778,0.3778,0.5185,0.0152,0.8727999925613403,5.456799983978272
45,0.3444,0.3111,0.5503,0.0209,0.9603000283241272,7.514200210571289
49,0.1778,0.3778,0.5503,0.0126,0.8568999767303467,4.532899856567383
50,0.1778,0.5444,0.5503,0.0205,0.9617999792099,7.392899990081787
51,0.1778,0.4778,0.5820000000000001,0.0279,0.9240999817848206,10.047300338745117
52,0.2111,0.6111,0.5820000000000001,0.0212,0.9605000019073486,7.6184000968933105
53,0.2444,0.6111,0.5820000000000001,0.0194,0.9660999774932858,7.001100063323975
54,0.2111,0.6444,0.5820000000000001,0.0166,0.9106000065803528,5.961699962615968
55,0.2444,0.6444,0.5820000000000001,0.0203,0.9585000276565552,7.309999942779541
56,0.3111,0.3778,0.6138,0.019,0.932699978351593,6.837100028991699
57,0.3111,0.6444,0.6138,0.0119,0.8245000243186951,4.297800064086913
58,0.2444,0.6778,0.6138,0.0144,0.8978999853134155,5.172900199890137
59,0.2778,0.6778,0.6138,0.0183,0.9710999727249146,6.59149980545044
60,0.3111,0.6778,0.6138,0.0184,0.9639999866485596,6.606400012969973
61,0.5778,0.3444,0.6455,0.0121,0.8518999814987183,4.356100082397462
62,0.6444,0.4111,0.6772,0.026000000000000002,0.9682999849319458,9.352499961853027
65,0.6444,0.4111,0.7090000000000001,0.0228,0.9534000158309937,8.214400291442871
66,0.3778,0.5778,0.7090000000000001,0.0164,0.8998000025749207,5.9070000648498535
67,0.3778,0.6111,0.7407,0.017,0.9366999864578248,6.129300117492676
68,0.3111,0.5111,0.836,0.0235,0.9678999781608582,8.475600242614746
69,0.3111,0.5111,0.8677,0.0217,0.9460999965667723,7.808199882507324
70,0.3444,0.5111,0.8677,0.0207,0.930999994277954,7.463200092315674
71,0.3444,0.5778,0.8677,0.0127,0.8715999722480774,4.566299915313722
72,0.6111,0.5111,0.8995,0.0186,0.9347000122070312,6.711400032043457
73,0.5778,0.5444,0.8995,0.017,0.8762000203132629,6.104599952697754
75,0.5778,0.5778,0.9312,0.0144,0.8141999840736389,5.185999870300293
