anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
26,0.2778,0.5111,0.5811,0.0155,0.9075000286102296,5.566999912261963
27,0.2778,0.4778,0.6216,0.0124,0.8698999881744385,4.468599796295166
28,0.2778,0.5111,0.6216,0.0162,0.9460999965667723,5.819200038909912
29,0.3111,0.5778,0.6216,0.0168,0.9262999892234802,6.054800033569336
30,0.3111,0.3111,0.7027,0.0186,0.9490000009536744,6.68120002746582
31,0.3444,0.3111,0.7027,0.0174,0.9519000053405762,6.250899791717527
32,0.3111,0.3444,0.7027,0.0212,0.9679999947547911,7.615099906921388
33,0.3444,0.3444,0.7027,0.0172,0.9361000061035156,6.189700126647949
34,0.3111,0.3111,0.7432,0.0153,0.8385000228881836,5.516499996185303
35,0.3444,0.3111,0.7432,0.0169,0.958199977874756,6.094900131225586
36,0.3111,0.3444,0.7432,0.0229,0.9753999710083008,8.253899574279785
37,0.3444,0.3444,0.7432,0.0214,0.9786999821662904,7.69980001449585
