anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.1383,0.3617,0.4943,0.0185,0.8158000111579895,6.940800189971924
1,0.1702,0.3617,0.4943,0.0178,0.9107999801635742,6.700500011444093
2,0.2979,0.23399999999999999,0.5287,0.0181,0.9358000159263612,6.7881999015808105
3,0.3298,0.23399999999999999,0.5632,0.0123,0.885699987411499,4.625899791717528
4,0.3298,0.266,0.5977,0.0182,0.958199977874756,6.8454999923706055
5,0.23399999999999999,0.4894,0.6322,0.0222,0.9764999747276306,8.336700439453125
6,0.266,0.4894,0.6322,0.02,0.982200026512146,7.5142998695373535
7,0.23399999999999999,0.5213,0.6322,0.0245,0.9818000197410583,9.19509983062744
8,0.266,0.5213,0.6322,0.022000000000000002,0.9828000068664552,8.257599830627441
9,0.23399999999999999,0.4894,0.6667,0.0205,0.9617999792099,7.702099800109862
10,0.266,0.4894,0.6667,0.0182,0.9485999941825868,6.855800151824951
11,0.23399999999999999,0.5213,0.6667,0.0232,0.9799000024795532,8.729299545288086
12,0.266,0.5213,0.6667,0.0218,0.9771000146865844,8.201999664306639
13,0.6809,0.6809,0.7356,0.0136,0.8712999820709229,5.107900142669678
15,0.266,0.4574,0.7701,0.0111,0.8547000288963318,4.173399925231934
16,0.266,0.5213,0.7701,0.0207,0.9664999842643738,7.796199798583982
17,0.266,0.5532,0.7701,0.0237,0.9656000137329102,8.906200408935547
18,0.266,0.5213,0.8046,0.0162,0.9124000072479248,6.085700035095215
19,0.4255,0.5213,0.8046,0.0179,0.902400016784668,6.7378997802734375
20,0.4574,0.5213,0.8046,0.0096,0.8079000115394592,3.624000072479248
21,0.266,0.5532,0.8046,0.0172,0.9146999716758728,6.450900077819824
22,0.7766,0.5532,0.8046,0.0138,0.8547999858856201,5.192999839782715
23,0.7766,0.5851,0.8046,0.015,0.8364999890327454,5.647799968719482
24,0.4255,0.5213,0.8391,0.0135,0.8866999745368958,5.0611000061035165
25,0.7766,0.5851,0.8391,0.0157,0.8650000095367432,5.89739990234375
