anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
4,0.1529,0.2588,0.3394,0.021,0.8738999962806702,7.1413002014160165
6,0.7529,0.6824,0.3758,0.0136,0.8650000095367432,4.617300033569336
9,0.6824,0.3294,0.5939,0.0241,0.9682999849319458,8.195899963378906
10,0.6471,0.7176,0.5939,0.0194,0.946399986743927,6.6006999015808105
11,0.6824,0.3294,0.6303,0.0211,0.9659000039100648,7.17170000076294
12,0.6471,0.7176,0.6667,0.0206,0.9106000065803528,6.990799903869629
13,0.3294,0.3647,0.703,0.0209,0.9628999829292296,7.094299793243407
14,0.7176,0.4,0.703,0.0185,0.8902999758720398,6.294600009918213
15,0.2588,0.5412,0.703,0.0239,0.9629999995231628,8.109299659729004
16,0.2941,0.5412,0.703,0.0115,0.8395000100135803,3.8954999446868896
17,0.6471,0.7176,0.703,0.0132,0.8230000138282776,4.487599849700928
19,0.7176,0.4,0.7394,0.0229,0.9656999707221984,7.769700050354004
20,0.2588,0.5412,0.7394,0.0184,0.9409000277519226,6.246799945831299
21,0.7176,0.4353,0.7758,0.0213,0.9787999987602234,7.235599994659424
22,0.7176,0.4706,0.7758,0.0131,0.8366000056266785,4.43720006942749
23,0.2588,0.5412,0.8121,0.0215,0.9474999904632568,7.3053998947143555
24,0.2941,0.5412,0.8121,0.0153,0.9107000231742859,5.1870999336242685
27,0.7176,0.5059,0.8485,0.0222,0.9453999996185304,7.558000087738037
