anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
18,0.6967,0.7327,0.4559,0.0205,0.9603999853134156,6.835100173950195
19,0.2643,0.3724,0.5,0.014,0.8147000074386597,4.666600227355957
20,0.3003,0.3724,0.5,0.0139,0.8561000227928162,4.62529993057251
21,0.2643,0.4084,0.5,0.0194,0.9144999980926514,6.451200008392334
22,0.6967,0.7327,0.5,0.0189,0.961899995803833,6.278900146484375
23,0.3003,0.7327,0.5882,0.0173,0.9230999946594238,5.770100116729736
24,0.3363,0.7327,0.5882,0.0151,0.9050999879837036,5.037399768829347
27,0.3363,0.6967,0.8529,0.0228,0.9330999851226808,7.595300197601317
28,0.3724,0.6967,0.8529,0.0193,0.914900004863739,6.4348998069763175
29,0.3363,0.6967,0.8971,0.0191,0.9207999706268308,6.3617000579833975
