anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7778,0.5111,0.3735,0.0284,0.970300018787384,10.206600189208984
1,0.8111,0.5111,0.3735,0.0179,0.8159999847412109,6.456200122833253
2,0.3444,0.5111,0.4096,0.0253,0.823199987411499,9.11050033569336
3,0.3778,0.5111,0.4096,0.0294,0.9039000272750854,10.595999717712402
4,0.7778,0.5111,0.4096,0.0313,0.9896000027656556,11.270899772644045
5,0.8111,0.5111,0.4096,0.0216,0.8914999961853027,7.7729997634887695
6,0.3444,0.5444,0.4096,0.0404,0.9460999965667723,14.529999732971193
7,0.3778,0.5444,0.4096,0.0325,0.9081000089645386,11.715399742126465
8,0.7778,0.5444,0.4096,0.021,0.9490000009536744,7.577099800109862
9,0.7778,0.5111,0.4458,0.0253,0.974399983882904,9.111700057983398
10,0.7778,0.5444,0.4458,0.0183,0.9162999987602234,6.604400157928468
11,0.3111,0.6778,0.5542,0.0173,0.8762999773025513,6.234700202941895
12,0.6444,0.7111,0.7349,0.0141,0.9179999828338624,5.077000141143799
13,0.6778,0.7111,0.7349,0.0199,0.9810000061988832,7.18149995803833
