anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
2,0.1988,0.4969,0.5287,0.0118,0.9063000082969666,3.8050999641418457
3,0.23600000000000002,0.4969,0.5287,0.0214,0.9890000224113464,6.8987998962402335
4,0.1988,0.5342,0.5287,0.0217,0.9771000146865844,6.997499942779541
5,0.23600000000000002,0.5342,0.5287,0.0199,0.9897000193595886,6.394199848175049
6,0.1988,0.5714,0.5287,0.0255,0.9749000072479248,8.207500457763674
7,0.23600000000000002,0.5714,0.5287,0.023,0.9822999835014344,7.410900115966798
8,0.1988,0.5342,0.5632,0.0181,0.9509000182151794,5.815000057220459
9,0.23600000000000002,0.5342,0.5632,0.017,0.9666000008583068,5.4836997985839835
10,0.1988,0.5714,0.5632,0.021,0.9671000242233276,6.764599800109862
11,0.23600000000000002,0.5714,0.5632,0.0216,0.977299988269806,6.96619987487793
12,0.795,0.6459999999999999,0.6322,0.0136,0.8575999736785889,4.3751001358032235
14,0.3851,0.6459999999999999,0.8736,0.0146,0.8583999872207642,4.698800086975098
