anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
4,0.8667,0.4667,0.2088,0.0137,0.9466999769210817,5.763500213623048
5,0.8667,0.4952,0.2088,0.0131,0.9383999705314636,5.5219998359680185
10,0.7809999999999999,0.2952,0.2418,0.0245,0.9733999967575072,10.282099723815918
11,0.8095,0.2952,0.2418,0.0179,0.9168999791145324,7.50570011138916
16,0.8667,0.5524,0.3407,0.0125,0.8695999979972839,5.250400066375732
18,0.3238,0.4381,0.4066,0.0178,0.9595999717712402,7.495200157165527
19,0.3238,0.4667,0.4066,0.02,0.9646000266075134,8.416000366210938
21,0.6381,0.6667,0.4066,0.0068,0.8360999822616577,2.8475000858306885
22,0.6667,0.6667,0.4066,0.0151,0.9882000088691713,6.322999954223633
23,0.6667,0.6952,0.4066,0.0174,0.9847000241279602,7.323400020599365
26,0.7238,0.3524,0.4725,0.0164,0.9749000072479248,6.906700134277344
28,0.3238,0.381,0.5385,0.0075,0.8083000183105469,3.131799936294556
29,0.6952,0.6095,0.5385,0.0139,0.8901000022888184,5.827899932861327
30,0.6952,0.6381,0.5385,0.0121,0.8317999839782715,5.074399948120117
31,0.6952,0.3524,0.6044,0.0121,0.9034000039100648,5.063899993896484
32,0.7809999999999999,0.4095,0.6044,0.0089,0.8751999735832214,3.74370002746582
42,0.6381,0.4667,0.8681,0.0138,0.9057000279426576,5.7906999588012695
