anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3077,0.3077,0.2914,0.0093,0.9573000073432922,3.755800008773804
1,0.3375,0.3077,0.2914,0.0072,0.9580000042915344,2.8910999298095703
2,0.3077,0.3077,0.3311,0.0104,0.9713000059127808,4.192200183868408
3,0.3375,0.3077,0.3311,0.0092,0.9575999975204468,3.689100027084351
4,0.2779,0.7246,0.3311,0.0112,0.9289000034332277,4.512700080871582
5,0.3672,0.3375,0.4503,0.0192,0.9876999855041504,7.729300022125244
6,0.3672,0.3672,0.4503,0.0099,0.8227999806404114,3.982199907302856
7,0.3672,0.3375,0.4901,0.0168,0.9829999804496764,6.760300159454348
8,0.3375,0.3672,0.4901,0.0175,0.9549000263214112,7.048600196838379
9,0.3672,0.3672,0.4901,0.0093,0.8561000227928162,3.732899904251098
