anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
14,0.2316,0.3895,0.4458,0.012,0.8492000102996826,4.577000141143799
15,0.2632,0.3895,0.4819,0.0028,0.9433000087738036,1.07669997215271
16,0.3263,0.4842,0.4819,0.002,0.9079999923706056,0.7560999989509583
17,0.3263,0.5158,0.4819,0.0028,0.9531000256538392,1.0685000419616701
25,0.2632,0.3895,0.5181,0.0026,0.9621999859809875,1.0039000511169434
26,0.3263,0.5158,0.5181,0.0021,0.94650000333786,0.8100000023841858
34,0.4211,0.5789,0.7349,0.0022,0.8687999844551086,0.8464999794960022
35,0.4211,0.6105,0.7349,0.0025,0.911899983882904,0.9503999948501588
39,0.4211,0.5789,0.7711,0.0023,0.9743000268936156,0.8734999895095825
40,0.4211,0.6105,0.7711,0.0026,0.9588999748229979,0.973200023174286
