anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
4,0.687,0.6087,0.2192,0.0163,0.901199996471405,7.514999866485598
5,0.713,0.6087,0.2192,0.0147,0.8991000056266785,6.75439977645874
6,0.687,0.6087,0.2603,0.0121,0.8833000063896179,5.573400020599365
7,0.713,0.6087,0.2603,0.0123,0.9283999800682068,5.6494998931884775
12,0.2957,0.5565,0.4247,0.012,0.8930000066757202,5.50190019607544
13,0.3217,0.5565,0.4247,0.0088,0.809499979019165,4.054900169372559
17,0.2957,0.5565,0.4658,0.0106,0.8912000060081482,4.892899990081787
18,0.3739,0.5304,0.5068,0.0107,0.9386000037193298,4.943399906158447
21,0.3739,0.5304,0.5479,0.0064,0.8194000124931335,2.942500114440918
22,0.4,0.5043,0.6712,0.0107,0.8348000049591064,4.944699764251709
23,0.4,0.5304,0.6712,0.0175,0.9412000179290771,8.059700012207031
24,0.4,0.5043,0.7123,0.0123,0.8939999938011169,5.668700218200684
25,0.2696,0.5304,0.7123,0.0065,0.8456000089645386,3.0013000965118413
26,0.4,0.5304,0.7123,0.0171,0.9452999830245972,7.868899822235107
