anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3143,0.3143,0.526,0.0232,0.9506999850273132,6.5071001052856445
1,0.8286,0.6143,0.5627,0.0193,0.9050999879837036,5.403800010681152
2,0.8286,0.6571,0.5627,0.0207,0.963699996471405,5.802599906921388
3,0.7857,0.5714,0.5994,0.0276,0.9617999792099,7.735799789428711
4,0.2714,0.7429,0.5994,0.0119,0.801800012588501,3.3317999839782715
5,0.2286,0.3571,0.6361,0.0184,0.8600999712944031,5.138000011444092
6,0.2714,0.3571,0.6361,0.0151,0.9052000045776368,4.241399765014648
7,0.2286,0.4,0.6361,0.0284,0.96670001745224,7.9653000831604
8,0.2714,0.4,0.6361,0.0207,0.9236999750137328,5.790200233459473
9,0.7857,0.5714,0.6361,0.0215,0.9240999817848206,6.011099815368652
10,0.2286,0.4,0.6728,0.0191,0.8834999799728394,5.334199905395508
11,0.2714,0.4,0.6728,0.0193,0.9294999837875366,5.396500110626222
12,0.3143,0.7857,0.7095,0.0235,0.9203000068664552,6.570300102233888
13,0.3571,0.7857,0.7095,0.0184,0.8881000280380249,5.145400047302246
14,0.3143,0.8286,0.7095,0.0228,0.878600001335144,6.383299827575684
15,0.3571,0.8286,0.7095,0.0172,0.8095999956130981,4.825799942016602
16,0.3143,0.7857,0.7462,0.0163,0.8070999979972839,4.560500144958496
17,0.3143,0.8286,0.7462,0.0213,0.902999997138977,5.966700077056885
18,0.3571,0.8286,0.7462,0.0157,0.8080000281333923,4.398099899291992
