anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
9,0.1882,0.6471,0.3746,0.0186,0.912999987602234,6.30709981918335
10,0.8235,0.5765,0.4109,0.0217,0.9861000180244446,7.365200042724607
11,0.8235,0.5765,0.4471,0.022000000000000002,0.9878000020980836,7.48769998550415
21,0.4,0.3647,0.5921,0.0248,0.9679999947547911,8.44789981842041
22,0.4353,0.3647,0.5921,0.0155,0.8676000237464905,5.265399932861328
23,0.7529,0.4353,0.5921,0.0176,0.9072999954223632,5.9816999435424805
25,0.4,0.3647,0.6284,0.0212,0.9538000226020812,7.224199771881103
26,0.2235,0.5765,0.6284,0.0138,0.8745999932289124,4.680900096893311
29,0.2235,0.6118,0.6284,0.0217,0.961899995803833,7.3934998512268075
39,0.2588,0.6118,0.7009,0.0117,0.8133000135421753,3.99429988861084
40,0.5765,0.4,0.7372,0.0144,0.8738999962806702,4.899899959564209
41,0.4353,0.6471,0.7734,0.0145,0.9564999938011168,4.922999858856201
42,0.6471,0.6824,0.8459,0.0154,0.9491000175476074,5.2266998291015625
