anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.6118,0.6471,0.3333,0.0148,0.8471999764442444,5.0370001792907715
1,0.2235,0.7882,0.3333,0.0213,0.8977000117301941,7.229400157928468
2,0.2588,0.7882,0.3333,0.0147,0.8208000063896179,4.990499973297119
3,0.7529,0.4706,0.4933,0.0138,0.8587999939918518,4.687300205230713
4,0.2588,0.3647,0.5333,0.0159,0.8804000020027161,5.390200138092041
5,0.2588,0.4,0.5333,0.0256,0.9829000234603882,8.699099540710451
6,0.2941,0.4,0.5333,0.0193,0.9394999742507936,6.551799774169923
7,0.7176,0.4,0.6133,0.0146,0.8374000191688538,4.969099998474121
8,0.7529,0.4,0.6133,0.0156,0.8669999837875366,5.3003997802734375
9,0.7529,0.4353,0.6133,0.0212,0.9434000253677368,7.203700065612793
10,0.7529,0.4706,0.6133,0.0119,0.8209999799728394,4.032700061798097
11,0.7176,0.4,0.6533,0.0227,0.9466999769210817,7.709000110626223
12,0.7176,0.4353,0.6533,0.0198,0.9207999706268308,6.720200061798098
13,0.7529,0.4353,0.6533,0.0199,0.9272000193595886,6.763899803161621
14,0.6118,0.4353,0.8133,0.0201,0.9617000222206116,6.84250020980835
15,0.6118,0.4706,0.8133,0.0352,0.9879000186920166,11.979299545288086
16,0.6118,0.4353,0.8533,0.0266,0.9419000148773192,9.044400215148926
17,0.6118,0.4706,0.8533,0.0408,0.9768999814987184,13.85990047454834
