anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.6144,0.652,0.1552,0.0151,0.8005999922752379,4.824299812316895
1,0.652,0.7273,0.191,0.0114,0.828499972820282,3.6466999053955083
2,0.6897,0.7649,0.191,0.0221,0.9541000127792358,7.0349998474121085
3,0.6897,0.7649,0.2269,0.0229,0.9707000255584716,7.296599864959718
4,0.8777,0.5016,0.2985,0.0114,0.8307999968528748,3.629800081253052
5,0.2382,0.4263,0.3701,0.016,0.8334000110626221,5.109600067138672
6,0.8777,0.4639,0.3701,0.0257,0.9717000126838684,8.193499565124513
7,0.8777,0.5016,0.3701,0.0276,0.9799000024795532,8.801300048828125
8,0.2382,0.4263,0.406,0.0161,0.9176999926567078,5.143499851226807
9,0.8777,0.4639,0.406,0.0202,0.8873000144958496,6.429900169372559
10,0.8777,0.5016,0.406,0.0271,0.97979998588562,8.632800102233888
11,0.8777,0.6144,0.406,0.0162,0.8878999948501587,5.168700218200684
12,0.2006,0.4639,0.4418,0.011000000000000001,0.8125,3.5239999294281006
13,0.163,0.5016,0.4418,0.0214,0.9272000193595886,6.8256001472473145
14,0.163,0.5392,0.4418,0.0185,0.878000020980835,5.893400192260742
16,0.163,0.5392,0.4776,0.018000000000000002,0.9103000164031982,5.757400035858152
23,0.7273,0.6144,0.7284,0.0251,0.9776999950408936,8.019100189208983
24,0.7649,0.6144,0.7284,0.0236,0.9839000105857848,7.51609992980957
