anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.3333,0.7333,0.3322,0.0229,0.8876000046730042,6.881899833679199
4,0.3333,0.7733,0.3322,0.0246,0.9036999940872192,7.37440013885498
7,0.1733,0.3333,0.3721,0.0224,0.9560999870300292,6.73390007019043
8,0.2133,0.3333,0.3721,0.0171,0.9399999976158142,5.115799903869629
9,0.3333,0.7333,0.3721,0.0209,0.8399999737739563,6.26039981842041
10,0.3333,0.7733,0.3721,0.0239,0.9240999817848206,7.168700218200684
11,0.2533,0.4133,0.4518,0.0175,0.9329000115394592,5.264599800109863
12,0.2533,0.4533,0.4518,0.0233,0.9692999720573424,6.990499973297119
13,0.7333,0.5733,0.4917,0.0171,0.9057999849319458,5.140600204467773
14,0.7333,0.5733,0.5316,0.0185,0.9624000191688538,5.536200046539307
15,0.7333,0.6933,0.6512,0.0183,0.8636000156402588,5.4920997619628915
