anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
26,0.8111,0.5111,0.4026,0.015,0.8194000124931335,5.417300224304199
31,0.2111,0.6444,0.4026,0.0175,0.9531000256538392,6.286499977111816
41,0.2444,0.6444,0.4416,0.0067,0.8026000261306763,2.400099992752075
44,0.7444,0.5444,0.4805,0.0246,0.9729999899864196,8.85789966583252
45,0.7778,0.5444,0.4805,0.0216,0.98989999294281,7.778999805450439
46,0.2778,0.6111,0.4805,0.0185,0.9810000061988832,6.646299839019775
47,0.2778,0.6444,0.4805,0.012,0.8996000289916992,4.308300018310547
52,0.7444,0.5444,0.5195,0.0208,0.9513000249862672,7.503799915313723
53,0.7778,0.5444,0.5195,0.02,0.9819999933242798,7.212699890136719
54,0.2778,0.6111,0.5195,0.008,0.8359000086784363,2.8956999778747563
64,0.6778,0.4111,0.5974,0.0148,0.9383000135421752,5.321100234985352
65,0.7111,0.4111,0.5974,0.0122,0.859000027179718,4.394599914550781
68,0.4111,0.6444,0.5974,0.0211,0.9373999834060668,7.607600212097168
70,0.7111,0.6444,0.5974,0.0148,0.9480000138282776,5.3292999267578125
72,0.3111,0.7111,0.5974,0.0202,0.9679999947547911,7.2849998474121085
73,0.3111,0.7444,0.5974,0.0199,0.92849999666214,7.15500020980835
74,0.2778,0.6111,0.6364,0.0199,0.9491000175476074,7.1508002281188965
75,0.4111,0.6444,0.6364,0.0194,0.9110999703407288,6.995299816131593
76,0.3111,0.7111,0.6364,0.0208,0.9825000166893004,7.49940013885498
79,0.3111,0.7444,0.6364,0.0196,0.9301999807357788,7.051499843597412
80,0.3444,0.4111,0.6753,0.0132,0.8730999827384949,4.737500190734863
81,0.3111,0.4444,0.6753,0.0152,0.9003999829292297,5.457099914550781
82,0.3444,0.4444,0.6753,0.0144,0.8539999723434448,5.166299819946289
86,0.3444,0.4111,0.7143,0.0158,0.9197999835014344,5.686200141906737
87,0.3111,0.4444,0.7143,0.0148,0.9020000100135804,5.315700054168701
88,0.3444,0.4444,0.7143,0.017,0.941100001335144,6.112299919128418
90,0.3778,0.6778,0.7143,0.0152,0.9469000101089478,5.485000133514403
93,0.5778,0.6111,0.7922,0.0076,0.8928999900817871,2.75219988822937
