anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
51,0.8235,0.4353,0.4353,0.0173,0.9308000206947328,5.897299766540527
52,0.1529,0.5059,0.4353,0.0177,0.9546999931335448,6.019800186157228
60,0.7529,0.7176,0.4353,0.0238,0.9589999914169312,8.086700439453125
61,0.7882,0.7176,0.4353,0.0216,0.9735999703407288,7.339300155639647
63,0.2941,0.4353,0.4706,0.0157,0.8996000289916992,5.3460001945495605
64,0.3294,0.4353,0.4706,0.0111,0.8317999839782715,3.757999897003174
65,0.1882,0.5765,0.4706,0.0177,0.9574999809265136,6.004099845886231
66,0.2235,0.5765,0.4706,0.013,0.9491999745368958,4.412899971008301
74,0.1882,0.5765,0.5059,0.0079,0.8015999794006348,2.6767001152038574
86,0.1882,0.5765,0.5412,0.0236,0.9769999980926514,8.034899711608888
91,0.1882,0.5765,0.5765,0.0159,0.9391000270843506,5.390999794006348
96,0.1529,0.5765,0.6118,0.0204,0.8698999881744385,6.941999912261963
97,0.1882,0.5765,0.6118,0.024,0.9912999868392944,8.156399726867676
99,0.8588,0.5765,0.6118,0.0252,0.9531999826431274,8.560199737548826
100,0.1882,0.6118,0.6118,0.0113,0.8267999887466431,3.8294999599456787
102,0.8588,0.6118,0.6118,0.0285,0.9761000275611876,9.674200057983398
110,0.1882,0.5765,0.6471,0.0225,0.9814000129699708,7.634900093078612
112,0.8588,0.6118,0.6471,0.0235,0.9375,7.9953999519348145
117,0.4,0.7529,0.7176,0.0195,0.9433000087738036,6.620399951934815
118,0.4,0.6471,0.8235,0.0184,0.8555999994277954,6.244100093841553
119,0.6824,0.5765,0.8588,0.0115,0.84170001745224,3.8986001014709473
120,0.6824,0.6118,0.8588,0.0139,0.8414999842643738,4.737500190734863
121,0.3294,0.6118,0.8941,0.0181,0.9289000034332277,6.164999961853027
122,0.3647,0.6118,0.8941,0.0212,0.960099995136261,7.191699981689452
