anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.19,0.49,0.3436,0.0142,0.9190000295639038,5.688399791717527
1,0.19,0.52,0.3436,0.0256,0.9915000200271606,10.241900444030762
2,0.22,0.52,0.3436,0.0215,0.9930999875068665,8.601900100708008
3,0.73,0.76,0.3436,0.0124,0.8167999982833862,4.979700088500977
4,0.37,0.46,0.3804,0.011000000000000001,0.8001000285148621,4.418600082397461
6,0.19,0.52,0.3804,0.0249,0.992900013923645,9.94629955291748
7,0.22,0.52,0.3804,0.0216,0.989199995994568,8.65839958190918
19,0.31,0.67,0.6748,0.0157,0.9506000280380248,6.262899875640869
20,0.25,0.58,0.7485,0.0115,0.9218000173568726,4.602000236511231
21,0.25,0.61,0.7485,0.0132,0.9215999841690063,5.290299892425537
22,0.34,0.67,0.7485,0.0119,0.8439000248908997,4.74429988861084
23,0.34,0.7,0.7485,0.0105,0.8756999969482422,4.181600093841554
25,0.34,0.67,0.7853,0.0188,0.977999985218048,7.517000198364258
26,0.34,0.7,0.7853,0.0149,0.9187999963760376,5.977399826049805
