anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
3,0.6778,0.2778,0.359,0.018000000000000002,0.9103999733924866,6.482800006866455
4,0.6778,0.2778,0.3974,0.0162,0.8765000104904175,5.8454999923706055
5,0.2778,0.5778,0.4359,0.027999999999999997,0.8245000243186951,10.068300247192383
6,0.2778,0.7111,0.5128,0.023,0.9700999855995178,8.295299530029299
7,0.2444,0.4444,0.5513,0.013999999999999999,0.8679999709129333,5.0415000915527335
8,0.2444,0.6444,0.5513,0.0196,0.9175999760627748,7.058300018310548
9,0.2444,0.6778,0.5513,0.0273,0.961300015449524,9.824600219726562
10,0.2778,0.7111,0.5513,0.017,0.8639000058174133,6.129899978637695
11,0.5444,0.3778,0.5897,0.017,0.8348000049591064,6.128699779510497
12,0.2111,0.6444,0.5897,0.0131,0.8869000077247621,4.698500156402588
13,0.2444,0.6778,0.5897,0.0216,0.8928999900817871,7.770100116729736
14,0.4111,0.6778,0.5897,0.0121,0.8593999743461609,4.3403000831603995
15,0.3444,0.7111,0.5897,0.0119,0.8113999962806702,4.294000148773193
16,0.3444,0.7444,0.5897,0.0158,0.871999979019165,5.683199882507324
17,0.6778,0.7444,0.5897,0.0193,0.9352999925613404,6.944300174713135
18,0.2111,0.5778,0.6282,0.0157,0.8952999711036682,5.6402997970581055
19,0.2444,0.5778,0.6282,0.0179,0.8970000147819519,6.440700054168701
20,0.3444,0.6778,0.6282,0.0201,0.9210000038146972,7.250800132751465
21,0.2111,0.5778,0.6667,0.0171,0.8514999747276306,6.170300006866455
22,0.1778,0.5444,0.7051,0.0203,0.9100000262260436,7.293900012969973
23,0.2111,0.5444,0.7051,0.0206,0.9733999967575072,7.428500175476074
24,0.2111,0.5778,0.7051,0.0125,0.8471000194549559,4.502999782562256
25,0.2111,0.5444,0.7436,0.0094,0.8123999834060669,3.3856999874114986
26,0.7111,0.5778,0.7436,0.0197,0.9412000179290771,7.101200103759768
28,0.2444,0.5778,0.7821,0.0197,0.9380000233650208,7.082900047302246
30,0.3111,0.6778,0.8205,0.0209,0.9462000131607056,7.534299850463867
31,0.3444,0.6778,0.8205,0.0208,0.9742000102996826,7.476500034332275
32,0.3111,0.7111,0.8205,0.0208,0.9028999805450441,7.483699798583982
33,0.3444,0.7111,0.8205,0.022000000000000002,0.9397000074386596,7.918799877166747
34,0.6444,0.5111,0.8590000000000001,0.0127,0.8363000154495239,4.581399917602539
35,0.3444,0.6444,0.8590000000000001,0.0191,0.9314000010490416,6.872799873352051
