anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.8041,0.6514,0.1803,0.0193,0.9243999719619752,7.603799819946289
1,0.8346,0.6514,0.1803,0.0178,0.9182999730110168,7.0138001441955575
2,0.8041,0.6819,0.1803,0.0235,0.9671000242233276,9.254199981689453
3,0.8346,0.6819,0.1803,0.0154,0.8069000244140625,6.043000221252441
4,0.8041,0.6514,0.2141,0.0172,0.911400020122528,6.744100093841553
5,0.8346,0.6514,0.2141,0.0184,0.9501000046730042,7.246799945831299
6,0.8651,0.6514,0.2141,0.0128,0.8770999908447266,5.020500183105469
7,0.8041,0.6819,0.2141,0.0216,0.9708999991416932,8.50730037689209
8,0.1323,0.6209,0.2817,0.0227,0.973699986934662,8.903900146484375
9,0.3461,0.4071,0.3155,0.0103,0.8752999901771545,4.050600051879884
10,0.3461,0.4377,0.3155,0.0107,0.8464000225067139,4.210599899291991
11,0.1323,0.6209,0.3155,0.0232,0.9836999773979188,9.132399559020996
12,0.1628,0.6209,0.3155,0.0149,0.934499979019165,5.872200012207031
13,0.7125,0.5293,0.3493,0.0159,0.8838000297546387,6.243000030517577
14,0.2545,0.743,0.5183,0.0145,0.8960000276565552,5.696800231933594
15,0.285,0.743,0.5183,0.0105,0.8302000164985657,4.116099834442139
