anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.2111,0.3111,0.3827,0.0229,0.9523000121116638,8.234399795532228
1,0.2111,0.3111,0.4198,0.0183,0.9386000037193298,6.5883002281188965
2,0.7778,0.4111,0.5309,0.0137,0.911199986934662,4.930500030517578
3,0.7111,0.3444,0.5679,0.0181,0.9751999974250792,6.523200035095215
4,0.7111,0.3778,0.5679,0.0202,0.9589999914169312,7.27869987487793
5,0.7778,0.4111,0.5679,0.0104,0.8521000146865845,3.74810004234314
10,0.7111,0.3444,0.6049,0.0158,0.9434000253677368,5.690999984741211
11,0.7111,0.3778,0.6049,0.0204,0.9596999883651732,7.337399959564209
16,0.5778,0.7111,0.642,0.0063,0.8698999881744385,2.265300035476685
17,0.5778,0.7111,0.679,0.004,0.8166999816894531,1.426900029182434
