anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.125,0.425,0.2536,0.0135,0.8913999795913696,4.311200141906738
1,0.1625,0.425,0.2536,0.0169,0.8648999929428101,5.4054999351501465
2,0.125,0.4625,0.2536,0.0185,0.9279000163078308,5.913899898529053
7,0.875,0.6125,0.3228,0.0156,0.9678000211715698,5.00600004196167
8,0.875,0.6125,0.3573,0.0108,0.9383000135421752,3.4626998901367188
9,0.8,0.425,0.4265,0.0231,0.9695000052452089,7.3948001861572275
10,0.8375,0.425,0.4265,0.0118,0.823199987411499,3.775199890136719
11,0.8,0.4625,0.4265,0.022000000000000002,0.9695000052452089,7.035799980163574
12,0.8375,0.4625,0.4265,0.0192,0.9527000188827516,6.146299839019775
14,0.2375,0.575,0.4611,0.0175,0.9362999796867372,5.599599838256836
37,0.275,0.3875,0.5994,0.0186,0.9337000250816344,5.953999996185303
47,0.35,0.5,0.634,0.0159,0.9097999930381776,5.075500011444092
60,0.575,0.4625,0.7378,0.0154,0.8295000195503235,4.913000106811523
